X,Y,Z,% of ICNIRP Public,
-2.63574,-1.86094,3.9,0.108532,
-2.63574,-1.58672,3.9,0.136912,
-2.49316,-1.76953,3.9,0.107038,
-2.49316,-1.67812,3.9,0.11621,
-2.49316,-1.86094,3.9,0.0971853,
-2.56445,-1.58672,3.9,0.131809,
-2.63574,-1.49531,3.9,0.149053,
-2.63574,-2.04375,3.9,0.0921312,
-2.63574,-1.95234,3.9,0.0993241,
-2.70703,-1.95234,3.9,0.105082,
-2.56445,-1.95234,3.9,0.0940356,
-2.77832,-1.86094,3.9,0.117978,
-2.84961,-1.76953,3.9,0.131755,
-3.5625,-1.76953,3.9,0.174165,
-3.49121,-1.86094,3.9,0.157981,
-3.49121,-1.76953,3.9,0.171297,
-3.63379,-1.67812,3.9,0.189023,
-3.70508,-1.58672,3.9,0.204733,
-3.41992,-1.76953,3.9,0.168156,
-3.34863,-1.76953,3.9,0.163783,
-3.41992,-1.95234,3.9,0.143757,
-3.34863,-2.04375,3.9,0.13187,
-3.49121,-1.95234,3.9,0.146561,
-2.99219,-2.50078,3.9,0.0796389,
-2.9209,-2.59219,3.9,0.0711047,
-2.9209,-2.50078,3.9,0.0763307,
-3.06348,-2.50078,3.9,0.0829343,
-2.84961,-2.68359,3.9,0.062738,
-2.77832,-2.775,3.9,0.0556674,
-2.9209,-2.68359,3.9,0.0656649,
-3.20605,-2.50078,3.9,0.0892585,
-3.13477,-2.50078,3.9,0.0859346,
-3.20605,-2.40937,3.9,0.0952195,
-3.06348,-2.59219,3.9,0.0769539,
-3.20605,-3.23203,3.9,0.0504416,
-3.13477,-3.23203,3.9,0.0483985,
-3.20605,-3.14062,3.9,0.0543408,
-3.20605,-3.04922,3.9,0.0581514,
-3.06348,-3.23203,3.9,0.0463437,
-2.99219,-3.23203,3.9,0.0442825,
-3.06348,-3.14062,3.9,0.0499092,
-3.06348,-3.32344,3.9,0.0430781,
-2.63574,-3.23203,3.9,0.0336482,
-2.56445,-3.23203,3.9,0.031742,
-2.63574,-3.14062,3.9,0.0362999,
-2.63574,-3.32344,3.9,0.0313754,
-2.63574,-3.04922,3.9,0.0393808,
-2.63574,-2.95781,3.9,0.0425661,
-2.49316,-3.23203,3.9,0.0299353,
-2.42188,-3.23203,3.9,0.028163,
-2.49316,-3.32344,3.9,0.028004,
-2.63574,-3.50625,3.9,0.0274454,
-2.63574,-3.41484,3.9,0.0293254,
-2.70703,-3.41484,3.9,0.0309283,
-2.56445,-3.41484,3.9,0.027761,
-2.77832,-3.32344,3.9,0.0350819,
-2.84961,-3.23203,3.9,0.0402389,
-2.06543,-3.23203,3.9,0.0204055,
-1.99414,-3.23203,3.9,0.0193623,
-2.06543,-3.14062,3.9,0.0213967,
-2.06543,-3.32344,3.9,0.0195755,
-2.06543,-3.04922,3.9,0.0226107,
-2.06543,-2.95781,3.9,0.0239973,
-1.92285,-3.23203,3.9,0.0184778,
-1.85156,-3.23203,3.9,0.0178292,
-1.92285,-3.32344,3.9,0.0180136,
-1.49512,-3.23203,3.9,0.0178385,
-1.42383,-3.23203,3.9,0.0184703,
-1.49512,-3.14062,3.9,0.01749,
-1.49512,-3.32344,3.9,0.0181522,
-1.49512,-3.04922,3.9,0.0171262,
-1.49512,-2.95781,3.9,0.0167609,
-1.35254,-3.23203,3.9,0.0191976,
-1.28125,-3.23203,3.9,0.0202048,
-1.35254,-3.32344,3.9,0.0196427,
-1.49512,-3.50625,3.9,0.0186943,
-1.49512,-3.41484,3.9,0.0184514,
-1.56641,-3.41484,3.9,0.017876,
-1.42383,-3.41484,3.9,0.0191013,
-1.6377,-3.32344,3.9,0.0173441,
-1.70898,-3.23203,3.9,0.0172141,
-2.06543,-4.2375,3.9,0.0155345,
-2.06543,-4.14609,3.9,0.0157362,
-2.13672,-4.14609,3.9,0.0157019,
-2.20801,-4.05469,3.9,0.0160586,
-2.2793,-3.96328,3.9,0.0167894,
-2.06543,-4.05469,3.9,0.0159856,
-2.06543,-3.96328,3.9,0.0162398,
-1.99414,-4.14609,3.9,0.0158903,
-2.06543,-3.50625,3.9,0.0182081,
-2.06543,-3.41484,3.9,0.018835,
-2.13672,-3.41484,3.9,0.0197117,
-1.99414,-3.59766,3.9,0.0172627,
-1.99414,-3.41484,3.9,0.018137,
-2.20801,-3.32344,3.9,0.0218197,
-2.2793,-3.23203,3.9,0.0247989,
-1.85156,-3.78047,3.9,0.0167984,
-1.92285,-3.68906,3.9,0.0168902,
-1.92285,-3.78047,3.9,0.0166986,
-1.92285,-3.59766,3.9,0.0170815,
-1.99414,-3.78047,3.9,0.0167139,
-2.06543,-3.78047,3.9,0.0168162,
-2.06543,-4.69453,3.9,0.0147904,
-1.99414,-4.69453,3.9,0.0151816,
-2.06543,-4.60312,3.9,0.0149288,
-2.06543,-4.51172,3.9,0.0150666,
-1.20996,-3.41484,3.9,0.022206,
-1.13867,-3.41484,3.9,0.023296,
-1.20996,-3.32344,3.9,0.0217997,
-1.06738,-3.50625,3.9,0.0247462,
-1.20996,-3.23203,3.9,0.0213402,
-1.13867,-3.23203,3.9,0.0226348,
-1.06738,-3.23203,3.9,0.0238128,
-0.924805,-3.96328,3.9,0.0266816,
-0.853516,-3.96328,3.9,0.0273662,
-0.924805,-3.87187,3.9,0.0268111,
-0.924805,-3.78047,3.9,0.0268803,
-0.924805,-3.23203,3.9,0.0263905,
-0.853516,-3.23203,3.9,0.0274974,
-0.924805,-3.14062,3.9,0.0261997,
-0.924805,-3.04922,3.9,0.0258927,
-0.924805,-2.95781,3.9,0.0255575,
-0.782227,-3.23203,3.9,0.0287166,
-0.710938,-3.23203,3.9,0.0296089,
-0.782227,-3.32344,3.9,0.0287892,
-0.354492,-3.23203,3.9,0.0305761,
-0.283203,-3.23203,3.9,0.0299293,
-0.354492,-3.14062,3.9,0.0307031,
-0.354492,-3.32344,3.9,0.0304776,
-0.354492,-3.04922,3.9,0.0309025,
-0.354492,-2.95781,3.9,0.0310804,
-0.211914,-3.23203,3.9,0.0291712,
-0.140625,-3.23203,3.9,0.0281815,
-0.211914,-3.32344,3.9,0.0291116,
-0.283203,-3.41484,3.9,0.0297522,
-0.354492,-3.41484,3.9,0.0303307,
-0.924805,-4.69453,3.9,0.0246097,
-0.853516,-4.69453,3.9,0.0250259,
-0.924805,-4.60312,3.9,0.0249207,
0.358398,-3.23203,3.9,0.0188538,
0.429688,-3.23203,3.9,0.0179654,
0.358398,-3.32344,3.9,0.019268,
0.287109,-3.23203,3.9,0.0200467,
0.786133,-3.23203,3.9,0.0165046,
0.857422,-3.23203,3.9,0.0168893,
0.786133,-3.14062,3.9,0.0165517,
0.786133,-3.32344,3.9,0.0164469,
0.786133,-3.04922,3.9,0.0166824,
0.786133,-2.95781,3.9,0.0169152,
0.928711,-3.23203,3.9,0.017646,
1,-3.23203,3.9,0.0186389,
0.928711,-3.32344,3.9,0.0172127,
0.786133,-3.50625,3.9,0.0162987,
0.786133,-3.41484,3.9,0.0163739,
0.714844,-3.41484,3.9,0.0163816,
0.857422,-3.41484,3.9,0.0165781,
1.07129,-3.32344,3.9,0.0190167,
1.07129,-3.23203,3.9,0.0198318,
1.14258,-3.23203,3.9,0.0212949,
1.14258,-3.41484,3.9,0.0193605,
1.21387,-3.50625,3.9,0.019604,
1.21387,-3.41484,3.9,0.0206096,
1.07129,-3.41484,3.9,0.0183521,
1.49902,-4.05469,3.9,0.0179836,
1.49902,-3.96328,3.9,0.0189248,
1.42773,-3.96328,3.9,0.0180472,
9.55469,28.1203,3.9,0.22294,
9.41211,28.3031,3.9,0.221901,
19.5352,14.5922,3.9,0.129512,
19.3926,14.775,3.9,0.132747,
19.6777,14.5922,3.9,0.127742,
19.8203,14.5922,3.9,0.126035,
19.6777,14.775,3.9,0.128066,
19.6777,14.4094,3.9,0.127838,
19.8203,14.2266,3.9,0.126045,
19.9629,14.0438,3.9,0.122923,
19.9629,14.2266,3.9,0.123823,
20.1055,14.2266,3.9,0.121646,
19.9629,14.4094,3.9,0.124433,
19.9629,14.5922,3.9,0.124359,
20.1055,14.5922,3.9,0.122711,
20.248,14.5922,3.9,0.121089,
20.3906,14.5922,3.9,0.119128,
20.248,14.775,3.9,0.121019,
20.248,14.4094,3.9,0.120382,
20.1055,14.9578,3.9,0.122535,
19.9629,15.1406,3.9,0.125229,
20.248,14.9578,3.9,0.120935,
-10.1924,6.63984,3.9,0.50496,
-10.1211,6.63984,3.9,0.513496,
-10.1924,6.73125,3.9,0.506686,
-10.2637,6.27422,3.9,0.480048,
-10.335,6.36563,3.9,0.475579,
-10.1924,6.27422,3.9,0.488681,
-10.0498,6.54844,3.9,0.519302,
-10.0498,6.63984,3.9,0.520579,
-10.0498,6.73125,3.9,0.520649,
-10.1211,6.82266,3.9,0.513637,
-10.1924,6.82266,3.9,0.506749,
-10.2637,6.82266,3.9,0.499983,
-10.335,6.82266,3.9,0.493328,
-10.335,6.73125,3.9,0.491189,
-11.7607,6.91406,3.9,0.365464,
-11.7607,7.00547,3.9,0.366536,
-13.8281,7.00547,3.9,0.240726,
-13.7568,6.91406,3.9,0.242959,
-13.7568,7.00547,3.9,0.244021,
-14.8262,7.27969,3.9,0.208929,
-14.6836,7.27969,3.9,0.213235,
-14.8262,7.4625,3.9,0.209591,
-14.541,7.27969,3.9,0.217661,
-14.3984,7.27969,3.9,0.222208,
-14.541,7.4625,3.9,0.219213,
-14.541,7.09688,3.9,0.216939,
-14.2559,7.09688,3.9,0.226191,
-14.2559,6.73125,3.9,0.221378,
-14.2559,6.91406,3.9,0.22514,
-14.3984,6.91406,3.9,0.219289,
-14.1133,6.91406,3.9,0.23024,
-13.9707,6.73125,3.9,0.233559,
-14.541,6.91406,3.9,0.213631,
-13.8994,7.00547,3.9,0.238151,
-13.8994,7.09688,3.9,0.23939,
-14.9688,7.27969,3.9,0.204329,
-14.8262,7.09688,3.9,0.206266,
-15.1113,7.27969,3.9,0.19926,
-15.1113,7.4625,3.9,0.201344,
-15.1113,7.64531,3.9,0.201953,
-8.33887,6.63984,3.9,0.784178,
-8.26758,6.63984,3.9,0.79627,
-8.33887,6.73125,3.9,0.78435,
-8.19629,6.54844,3.9,0.809702,
-8.19629,6.63984,3.9,0.812294,
-7.98242,6.63984,3.9,0.863814,
-8.05371,6.73125,3.9,0.849127,
-8.05371,6.63984,3.9,0.846499,
-7.91113,6.63984,3.9,0.877491,
-7.91113,6.54844,3.9,0.87755,
8.98438,7.27969,3.9,0.570285,
9.12695,7.27969,3.9,0.555111,
8.8418,7.27969,3.9,0.585977,
8.69922,7.27969,3.9,0.605988,
8.55664,7.27969,3.9,0.628644,
9.26953,6.82266,3.9,0.518694,
9.34082,6.73125,3.9,0.511682,
9.34082,6.82266,3.9,0.511719,
9.19824,6.82266,3.9,0.526905,
9.19824,6.91406,3.9,0.530669,
9.55469,6.27422,3.9,0.469438,
9.62598,6.18281,3.9,0.462677,
9.62598,6.27422,3.9,0.463109,
9.69727,6.09141,3.9,0.454764,
9.76855,6,3.9,0.442709,
9.62598,6.09141,3.9,0.462177,
9.4834,6.27422,3.9,0.477691,
9.4834,6.36563,3.9,0.481691,
9.4834,6.18281,3.9,0.475505,
9.41211,6.27422,3.9,0.486272,
7.98633,7.27969,3.9,0.716178,
8.12891,7.27969,3.9,0.689313,
8.27148,7.27969,3.9,0.668233,
8.41406,7.27969,3.9,0.649716,
8.27148,7.09688,3.9,0.669639,
8.27148,6.91406,3.9,0.661722,
8.41406,6.91406,3.9,0.639274,
8.12891,6.91406,3.9,0.687579,
7.98633,7.09688,3.9,0.709501,
7.84375,7.27969,3.9,0.74267,
7.70117,7.27969,3.9,0.764552,
7.55859,7.27969,3.9,0.789035,
7.41602,7.27969,3.9,0.820979,
7.27344,7.27969,3.9,0.851766,
7.13086,7.27969,3.9,0.877711,
6.98828,7.27969,3.9,0.904311,
8.55664,6.91406,3.9,0.621391,
8.55664,7.09688,3.9,0.621246,
8.34277,7.09688,3.9,0.657157,
8.34277,7.18828,3.9,0.659696,
8.27148,7.18828,3.9,0.669101,
7.84375,7.18828,3.9,0.74053,
7.91504,7.09688,3.9,0.722447,
7.91504,7.18828,3.9,0.72634,
8.12891,6.82266,3.9,0.683387,
8.2002,6.73125,3.9,0.668571,
8.2002,6.82266,3.9,0.67031,
8.05762,6.82266,3.9,0.696756,
8.05762,6.91406,3.9,0.70092,
7.4873,7.18828,3.9,0.801071,
7.55859,7.18828,3.9,0.788834,
7.4873,7.27969,3.9,0.804833,
7.77246,7.18828,3.9,0.754821,
7.77246,7.27969,3.9,0.753518,
7.77246,7.09688,3.9,0.751223,
7.70117,7.18828,3.9,0.765963,
7.4873,6.73125,3.9,0.795979,
7.4873,6.82266,3.9,0.800473,
7.41602,6.82266,3.9,0.816811,
7.4873,7.09688,3.9,0.80219,
7.41602,7.18828,3.9,0.817278,
7.55859,7.00547,3.9,0.791699,
7.4873,7.00547,3.9,0.803658,
8.62793,6.73125,3.9,0.606038,
8.62793,6.82266,3.9,0.61042,
8.55664,6.82266,3.9,0.621743,
8.62793,7.09688,3.9,0.611791,
8.62793,7.18828,3.9,0.613559,
8.55664,7.18828,3.9,0.625029,
8.69922,7.18828,3.9,0.602821,
8.62793,7.27969,3.9,0.617197,
8.91309,7.18828,3.9,0.578506,
8.98438,7.18828,3.9,0.570676,
8.91309,7.27969,3.9,0.57807,
8.91309,7.09688,3.9,0.578489,
8.8418,7.18828,3.9,0.586475,
8.41406,7.91953,3.9,0.655672,
8.48535,7.82813,3.9,0.647108,
8.48535,7.91953,3.9,0.646892,
8.69922,7.55391,3.9,0.612592,
8.77051,7.4625,3.9,0.601897,
8.77051,7.55391,3.9,0.604341,
8.05762,7.91953,3.9,0.71118,
8.12891,7.91953,3.9,0.698135,
8.05762,8.01094,3.9,0.713911,
8.34277,7.91953,3.9,0.664595,
8.34277,8.01094,3.9,0.663423,
8.34277,7.82813,3.9,0.665884,
8.27148,7.91953,3.9,0.673653,
8.12891,8.28516,3.9,0.699666,
8.2002,8.19375,3.9,0.692037,
8.2002,8.28516,3.9,0.690379,
8.05762,8.65078,3.9,0.701215,
8.12891,8.65078,3.9,0.691467,
8.05762,8.74219,3.9,0.703117,
8.62793,8.19375,3.9,0.626288,
8.62793,8.28516,3.9,0.62513,
8.55664,8.28516,3.9,0.636345,
8.62793,8.55938,3.9,0.632315,
8.62793,8.65078,3.9,0.632119,
8.55664,8.65078,3.9,0.640283,
8.69922,8.46797,3.9,0.619124,
8.62793,8.46797,3.9,0.630046,
8.69922,8.65078,3.9,0.623611,
8.62793,8.74219,3.9,0.630584,
9.12695,8.55938,3.9,0.567989,
9.12695,8.74219,3.9,0.565715,
9.12695,8.37656,3.9,0.567405,
9.12695,8.19375,3.9,0.562316,
9.12695,8.01094,3.9,0.561996,
9.12695,7.82813,3.9,0.562795,
9.12695,7.64531,3.9,0.556798,
9.12695,7.4625,3.9,0.554292,
9.26953,7.27969,3.9,0.535722,
9.41211,7.27969,3.9,0.517058,
9.55469,7.27969,3.9,0.499375,
9.69727,7.27969,3.9,0.482559,
9.83984,7.27969,3.9,0.466405,
9.98242,7.27969,3.9,0.454628,
10.125,7.27969,3.9,0.443221,
10.2676,7.27969,3.9,0.431058,
10.2676,7.4625,3.9,0.432216,
10.2676,7.64531,3.9,0.43342,
10.2676,7.82813,3.9,0.438835,
10.2676,8.01094,3.9,0.444229,
10.2676,8.19375,3.9,0.449465,
10.2676,8.37656,3.9,0.448979,
10.2676,8.55938,3.9,0.449417,
10.125,8.74219,3.9,0.467475,
9.98242,8.74219,3.9,0.478729,
9.83984,8.74219,3.9,0.49032,
9.69727,8.74219,3.9,0.505183,
9.55469,8.74219,3.9,0.521997,
9.41211,8.74219,3.9,0.538461,
9.26953,8.74219,3.9,0.551885,
8.91309,8.55938,3.9,0.589974,
8.91309,8.65078,3.9,0.592273,
8.8418,8.65078,3.9,0.602532,
8.77051,7.00547,3.9,0.595421,
8.8418,7.00547,3.9,0.585257,
8.77051,7.09688,3.9,0.595042,
8.77051,7.18828,3.9,0.594582,
8.77051,7.27969,3.9,0.594997,
8.91309,7.00547,3.9,0.574582,
8.98438,7.00547,3.9,0.564126,
8.91309,6.91406,3.9,0.570522,
8.77051,6.91406,3.9,0.59211,
8.69922,7.00547,3.9,0.603779,
8.62793,7.00547,3.9,0.612278,
7.84375,7.00547,3.9,0.732634,
7.91504,6.91406,3.9,0.721862,
7.91504,7.00547,3.9,0.72091,
7.77246,7.00547,3.9,0.747212,
7.98633,7.00547,3.9,0.710476,
8.05762,7.00547,3.9,0.700228,
7.98633,6.82266,3.9,0.710419,
8.05762,6.73125,3.9,0.692403,
7.91504,6.82266,3.9,0.722684,
8.41406,6.27422,3.9,0.61817,
8.48535,6.18281,3.9,0.605496,
8.48535,6.27422,3.9,0.606368,
8.55664,6.09141,3.9,0.596437,
8.62793,6,3.9,0.580982,
8.48535,6.09141,3.9,0.605295,
8.34277,6.27422,3.9,0.630233,
8.34277,6.36563,3.9,0.634977,
8.34277,6.18281,3.9,0.625318,
8.27148,6.27422,3.9,0.642575,
6.70312,7.27969,3.9,0.966895,
6.8457,7.09688,3.9,0.937634,
6.8457,7.27969,3.9,0.931499,
6.8457,6.91406,3.9,0.942516,
6.70312,6.91406,3.9,0.972652,
6.56055,7.09688,3.9,1.00154,
6.8457,7.4625,3.9,0.933899,
6.70312,7.64531,3.9,0.965837,
6.56055,7.64531,3.9,0.994954,
6.98828,6.82266,3.9,0.906756,
7.05957,6.73125,3.9,0.885924,
7.05957,6.82266,3.9,0.887997,
6.91699,6.82266,3.9,0.925943,
6.91699,6.91406,3.9,0.927856,
7.20215,7.18828,3.9,0.866655,
7.27344,7.18828,3.9,0.850744,
7.20215,7.27969,3.9,0.864624,
7.20215,7.09688,3.9,0.864305,
7.13086,7.18828,3.9,0.879868,
6.98828,7.73672,3.9,0.90497,
6.91699,7.82813,3.9,0.917425,
6.91699,7.73672,3.9,0.920373,
7.27344,7.73672,3.9,0.839692,
7.20215,7.82813,3.9,0.855561,
7.20215,7.73672,3.9,0.852926,
6.91699,8.19375,3.9,0.903297,
6.91699,8.28516,3.9,0.899426,
6.8457,8.28516,3.9,0.917068,
6.91699,8.55938,3.9,0.903382,
6.91699,8.65078,3.9,0.901724,
6.8457,8.65078,3.9,0.914282,
6.27539,8.74219,3.9,1.01373,
6.27539,8.925,3.9,1.01272,
6.13281,9.10781,3.9,1.0391,
7.27344,6.27422,3.9,0.834638,
7.34473,6.18281,3.9,0.814576,
7.34473,6.27422,3.9,0.820062,
7.20215,6.27422,3.9,0.848056,
7.41602,6.09141,3.9,0.794044,
7.4873,6,3.9,0.781835,
7.34473,6.09141,3.9,0.808838,
7.05957,6.27422,3.9,0.875685,
7.13086,6.27422,3.9,0.861738,
7.05957,6.36563,3.9,0.880763,
7.20215,6.18281,3.9,0.848822,
7.05957,7.00547,3.9,0.896356,
7.13086,7.00547,3.9,0.878163,
7.05957,7.09688,3.9,0.895486,
7.20215,7.00547,3.9,0.860351,
7.27344,7.00547,3.9,0.84292,
7.20215,6.91406,3.9,0.85615,
7.62988,7.00547,3.9,0.777328,
7.70117,7.00547,3.9,0.762107,
7.62988,7.09688,3.9,0.778685,
7.62988,6.91406,3.9,0.773194,
7.77246,6.91406,3.9,0.74347,
7.62988,7.18828,3.9,0.777302,
7.62988,7.27969,3.9,0.775791,
7.62988,6.73125,3.9,0.768141,
7.62988,6.82266,3.9,0.768843,
7.55859,6.82266,3.9,0.784489,
7.70117,6.82266,3.9,0.755668,
7.4873,6.91406,3.9,0.804737,
7.41602,7.00547,3.9,0.815845,
10.4814,6,3.9,0.376783,
10.4814,6.09141,3.9,0.377408,
10.4102,6.09141,3.9,0.383377,
10.3389,6.18281,3.9,0.393329,
10.5527,6.09141,3.9,0.372576,
10.4814,6.18281,3.9,0.380545,
10.3389,6.82266,3.9,0.408437,
10.2676,6.82266,3.9,0.415258,
10.6953,7.00547,3.9,0.383637,
10.624,7.09688,3.9,0.391546,
10.624,7.00547,3.9,0.388595,
10.7666,6.91406,3.9,0.37868,
10.4102,7.37109,3.9,0.420117,
10.3389,7.4625,3.9,0.426875,
10.3389,7.37109,3.9,0.426861,
10.4814,7.37109,3.9,0.41334,
10.4814,7.27969,3.9,0.410358,
10.3389,7.55391,3.9,0.426838,
10.2676,7.55391,3.9,0.432147,
10.4102,7.73672,3.9,0.422278,
10.3389,7.82813,3.9,0.431822,
10.3389,7.73672,3.9,0.429162,
10.3389,8.19375,3.9,0.442299,
10.3389,8.28516,3.9,0.444011,
10.2676,8.28516,3.9,0.449379,
10.3389,8.55938,3.9,0.442782,
10.3389,8.65078,3.9,0.444575,
10.2676,8.65078,3.9,0.451656,
10.4102,8.46797,3.9,0.438018,
10.3389,8.46797,3.9,0.44324,
9.76855,8.65078,3.9,0.497027,
9.83984,8.65078,3.9,0.491058,
9.76855,8.74219,3.9,0.496999,
10.0537,8.65078,3.9,0.473673,
10.125,8.65078,3.9,0.466206,
10.0537,8.74219,3.9,0.473065,
10.0537,8.55938,3.9,0.471469,
9.98242,8.65078,3.9,0.479388,
9.76855,8.55938,3.9,0.497762,
9.69727,8.65078,3.9,0.503082,
9.83984,8.46797,3.9,0.49239,
9.76855,8.46797,3.9,0.498444,
9.19824,8.19375,3.9,0.553171,
9.19824,8.28516,3.9,0.555323,
9.12695,8.28516,3.9,0.564921,
9.26953,8.46797,3.9,0.550864,
9.19824,8.55938,3.9,0.560903,
9.19824,8.46797,3.9,0.560234,
9.26953,8.10234,3.9,0.54697,
9.19824,8.10234,3.9,0.554009,
9.34082,8.10234,3.9,0.54004,
9.34082,8.01094,3.9,0.539974,
9.19824,7.4625,3.9,0.546992,
9.19824,7.55391,3.9,0.546516,
9.12695,7.55391,3.9,0.553774,
9.19824,7.82813,3.9,0.553129,
9.19824,7.91953,3.9,0.555499,
9.12695,7.91953,3.9,0.562758,
9.26953,7.73672,3.9,0.540689,
9.19824,7.73672,3.9,0.550182,
9.76855,7.09688,3.9,0.47258,
9.76855,7.18828,3.9,0.472542,
9.69727,7.18828,3.9,0.479304,
9.83984,7.00547,3.9,0.466422,
9.76855,7.00547,3.9,0.472555,
9.83984,7.18828,3.9,0.466478,
9.76855,7.27969,3.9,0.474402,
10.0537,7.18828,3.9,0.448859,
10.125,7.18828,3.9,0.442421,
10.0537,7.27969,3.9,0.448877,
10.0537,7.09688,3.9,0.446641,
9.98242,7.18828,3.9,0.454632,
10.5527,6.63984,3.9,0.390965,
10.4814,6.73125,3.9,0.397451,
10.624,6.63984,3.9,0.384653,
10.624,6.54844,3.9,0.381392,
9.34082,7.00547,3.9,0.515728,
9.41211,7.00547,3.9,0.50672,
9.34082,7.09688,3.9,0.519228,
9.4834,7.00547,3.9,0.498123,
9.55469,7.00547,3.9,0.491574,
9.4834,7.09688,3.9,0.50139,
9.4834,6.91406,3.9,0.498164,
9.91113,7.00547,3.9,0.458616,
9.98242,7.00547,3.9,0.45089,
9.91113,7.09688,3.9,0.460484,
9.91113,6.91406,3.9,0.455158,
9.91113,7.18828,3.9,0.460506,
9.91113,7.27969,3.9,0.460466,
11.2656,6.45703,3.9,0.330842,
11.1943,6.54844,3.9,0.335865,
11.1943,6.45703,3.9,0.334901,
10.5527,7.37109,3.9,0.406694,
10.4814,7.4625,3.9,0.416239,
10.9092,7.18828,3.9,0.370232,
10.8379,7.18828,3.9,0.376035,
10.9092,7.09688,3.9,0.370029,
10.9092,7.00547,3.9,0.369779,
10.9092,6.91406,3.9,0.369483,
10.7666,7.18828,3.9,0.382049,
10.6953,7.18828,3.9,0.388179,
10.7666,7.27969,3.9,0.384823,
11.6221,6.73125,3.9,0.312951,
11.6221,6.82266,3.9,0.314216,
11.5508,6.82266,3.9,0.318994,
11.6934,6.82266,3.9,0.309702,
11.6221,6.91406,3.9,0.316787,
11.7646,6.63984,3.9,0.30522,
11.6934,6.63984,3.9,0.308833,
11.7646,6.54844,3.9,0.303834,
11.6221,6.63984,3.9,0.312509,
11.6934,7.37109,3.9,0.324465,
11.6221,7.4625,3.9,0.329558,
11.7646,7.37109,3.9,0.319681,
11.7646,7.27969,3.9,0.317253,
12.9766,7.18828,3.9,0.252595,
12.9053,7.27969,3.9,0.257468,
12.9053,7.18828,3.9,0.256078,
13.9033,6.18281,3.9,0.19778,
13.9033,6.27422,3.9,0.198992,
13.832,6.27422,3.9,0.201078,
14.0459,6.63984,3.9,0.197132,
13.9746,6.63984,3.9,0.199664,
14.0459,6.54844,3.9,0.196277,
15.2578,6.91406,3.9,0.167331,
15.1152,7.09688,3.9,0.17127,
15.1152,6.91406,3.9,0.170569,
14.9727,7.27969,3.9,0.177828,
15.1152,6.73125,3.9,0.16906,
15.8281,6.36563,3.9,0.145427,
15.543,6.36563,3.9,0.152221,
15.543,6,3.9,0.146839,
15.4004,6.91406,3.9,0.163991,
15.4004,6.73125,3.9,0.161283,
15.543,6.91406,3.9,0.160229,
15.6855,6.73125,3.9,0.153972,
14.8301,8.19375,3.9,0.196254,
14.8301,8.37656,3.9,0.198721,
14.8301,8.55938,3.9,0.199133,
14.8301,8.74219,3.9,0.199828,
14.9727,8.74219,3.9,0.195779,
15.1152,8.55938,3.9,0.191783,
15.2578,8.37656,3.9,0.185225,
15.0439,8.83359,3.9,0.194125,
14.9727,8.83359,3.9,0.196344,
15.0439,8.74219,3.9,0.19396,
15.2578,7.18828,3.9,0.16836,
15.1865,7.27969,3.9,0.171588,
15.1865,7.18828,3.9,0.170227,
15.3291,7.18828,3.9,0.166771,
15.3291,7.09688,3.9,0.166443,
15.3291,7.27969,3.9,0.167583,
15.4004,7.18828,3.9,0.165204,
15.9707,7.09688,3.9,0.152065,
15.9707,7.27969,3.9,0.15368,
16.1133,7.27969,3.9,0.150902,
15.9707,7.4625,3.9,0.154279,
16.2559,7.27969,3.9,0.147729,
16.2559,7.09688,3.9,0.145407,
16.2559,7.64531,3.9,0.149349,
16.1133,7.64531,3.9,0.152326,
16.2559,7.4625,3.9,0.148793,
16.3984,7.27969,3.9,0.144503,
15.9707,7.64531,3.9,0.155802,
15.8281,7.64531,3.9,0.159378,
15.9707,7.82813,3.9,0.158117,
11.5508,27.3891,3.9,0.207494,
11.4082,27.5719,3.9,0.206674,
11.5508,28.1203,3.9,0.200018,
11.6934,27.9375,3.9,0.200138,
8.98438,30.6797,3.9,0.202335,
9.12695,30.4969,3.9,0.203394,
9.12695,30.6797,3.9,0.201669,
9.41211,31.4109,3.9,0.191971,
9.55469,31.4109,3.9,0.19048,
9.41211,31.2281,3.9,0.19357,
9.26953,31.4109,3.9,0.19301,
7.41602,30.6797,3.9,0.21259,
7.55859,30.6797,3.9,0.212062,
7.41602,30.8625,3.9,0.210306,
7.41602,30.4969,3.9,0.21491,
7.27344,30.6797,3.9,0.213748,
6.8457,30.6797,3.9,0.218552,
6.98828,30.6797,3.9,0.216947,
6.8457,30.8625,3.9,0.216507,
6.70312,30.6797,3.9,0.219543,
6.8457,30.4969,3.9,0.220624,
6.8457,31.0453,3.9,0.214323,
6.70312,31.0453,3.9,0.21482,
6.98828,31.0453,3.9,0.212935,
6.8457,31.2281,3.9,0.212027,
5.70508,31.0453,3.9,0.222477,
5.84766,31.0453,3.9,0.221039,
5.70508,31.2281,3.9,0.220055,
5.70508,30.6797,3.9,0.226989,
5.84766,30.6797,3.9,0.225385,
5.70508,30.8625,3.9,0.224774,
5.5625,31.0453,3.9,0.222914,
5.5625,30.6797,3.9,0.227902,
5.70508,30.4969,3.9,0.229236,
6.27539,30.4969,3.9,0.223511,
6.27539,30.6797,3.9,0.221059,
6.13281,30.6797,3.9,0.222182,
6.41797,30.6797,3.9,0.220559,
6.41797,31.0453,3.9,0.215792,
6.27539,31.2281,3.9,0.21434,
