X,Y,Z,% of ICNIRP Public,
-12.0219,-2.47266,3.9,0.0614781,
-11.9438,-2.47266,3.9,0.0619438,
-12.0219,-2.375,3.9,0.0636552,
-11.8656,-2.47266,3.9,0.0625069,
-11.7875,-2.47266,3.9,0.0630762,
-11.8656,-2.375,3.9,0.0646513,
-11.8656,-2.57031,3.9,0.0609929,
-11.7094,-2.47266,3.9,0.0636517,
-11.6313,-2.47266,3.9,0.0642337,
-11.7094,-2.375,3.9,0.0656622,
-11.7094,-2.57031,3.9,0.0620834,
-12.0219,-2.27734,3.9,0.0658733,
-12.1,-2.27734,3.9,0.0652651,
-11.9438,-2.27734,3.9,0.0664059,
-12.0219,-2.17969,3.9,0.0674805,
-11.8656,-2.27734,3.9,0.0669442,
-11.7875,-2.27734,3.9,0.0674862,
-11.8656,-2.17969,3.9,0.0687777,
-11.7094,-2.27734,3.9,0.0680333,
-12.0219,-1.00781,3.9,0.0894093,
-12.0219,-0.910156,3.9,0.0914764,
-10.85,-2.27734,3.9,0.0743301,
-10.9281,-2.17969,3.9,0.0766118,
-10.9281,-2.27734,3.9,0.0737367,
-10.7719,-2.375,3.9,0.0730363,
-11.0063,-1.78906,3.9,0.08496,
-11.1625,-1.78906,3.9,0.0831723,
-11.0063,-1.59375,3.9,0.0894689,
-10.9281,-2.08203,3.9,0.0793565,
-11.0063,-2.08203,3.9,0.0785631,
-10.9281,-1.98438,3.9,0.0814829,
-11.0063,-2.57031,3.9,0.0673125,
-10.85,-2.57031,3.9,0.0685474,
-10.6938,-2.76562,3.9,0.0660828,
-11.0844,-2.17969,3.9,0.0753383,
-11.0844,-2.08203,3.9,0.0777792,
-11.1625,-2.08203,3.9,0.077005,
-11.0844,-1.98438,3.9,0.0798257,
-11.0063,-2.27734,3.9,0.0731485,
-11.0844,-2.27734,3.9,0.0725631,
-10.9281,-2.375,3.9,0.0716637,
-10.1469,-2.17969,3.9,0.0835383,
-10.1469,-2.08203,3.9,0.0867878,
-10.225,-2.08203,3.9,0.0860387,
-10.0688,-2.08203,3.9,0.087543,
-10.1469,-1.98438,3.9,0.0903948,
-9.99063,-2.08203,3.9,0.0883026,
-9.99063,-2.17969,3.9,0.0852494,
-9.83438,-2.17969,3.9,0.086999,
-9.83438,-2.08203,3.9,0.0898366,
-9.9125,-2.08203,3.9,0.0890666,
-9.99063,-1.98438,3.9,0.0920503,
-9.83438,-1.98438,3.9,0.0937321,
-9.83438,-1.88672,3.9,0.0971993,
-9.9125,-1.88672,3.9,0.0961452,
-9.75625,-2.08203,3.9,0.0906097,
-9.83438,-1.78906,3.9,0.100088,
-9.67813,-2.08203,3.9,0.0915127,
-9.6,-2.08203,3.9,0.0924775,
-9.67813,-2.17969,3.9,0.0887872,
-2.02188,-2.47266,3.9,0.032107,
-1.94375,-2.47266,3.9,0.0287596,
-2.02188,-2.375,3.9,0.0352152,
-1.86563,-2.47266,3.9,0.0257367,
-1.7875,-2.47266,3.9,0.0230691,
-1.86563,-2.57031,3.9,0.0240992,
-1.70938,-2.47266,3.9,0.0205327,
-1.63125,-2.47266,3.9,0.0183497,
-1.70938,-2.375,3.9,0.0220991,
-1.70938,-2.57031,3.9,0.0193341,
-1.55313,-2.47266,3.9,0.0167116,
-1.475,-2.47266,3.9,0.015608,
-1.55313,-2.375,3.9,0.0175761,
-1.55313,-2.57031,3.9,0.016282,
-1.70938,-2.76562,3.9,0.0179454,
-1.70938,-2.66797,3.9,0.0185171,
-1.7875,-2.66797,3.9,0.020325,
-1.63125,-2.66797,3.9,0.0170847,
-1.86563,-2.66797,3.9,0.0226114,
-1.94375,-2.66797,3.9,0.0250662,
-1.70938,-2.86328,3.9,0.0175701,
-1.63125,-2.86328,3.9,0.0167779,
-1.70938,-2.96094,3.9,0.017355,
-1.55313,-2.86328,3.9,0.0164763,
-1.475,-2.86328,3.9,0.0164152,
-1.55313,-2.76562,3.9,0.0162401,
-1.55313,-2.96094,3.9,0.0167021,
-1.55313,-2.66797,3.9,0.0161109,
-1.475,-2.66797,3.9,0.0157202,
-1.39688,-2.47266,3.9,0.0150833,
-1.31875,-2.47266,3.9,0.0152158,
-1.39688,-2.375,3.9,0.0152971,
-1.39688,-2.57031,3.9,0.0153319,
-1.39688,-2.66797,3.9,0.015724,
-1.39688,-2.76562,3.9,0.0162241,
-1.24063,-2.47266,3.9,0.0159791,
-1.1625,-2.47266,3.9,0.0171844,
-1.24063,-2.375,3.9,0.0156859,
-1.24063,-2.57031,3.9,0.0164245,
-1.1625,-2.66797,3.9,0.018396,
-1.08438,-2.47266,3.9,0.0189859,
-1.00625,-2.47266,3.9,0.02126,
-1.08438,-2.375,3.9,0.018854,
-1.08438,-2.57031,3.9,0.0193854,
-0.928125,-2.47266,3.9,0.0240267,
-0.85,-2.47266,3.9,0.0267285,
-0.928125,-2.375,3.9,0.0243215,
-0.928125,-2.57031,3.9,0.0239771,
-1.08438,-2.76562,3.9,0.0208116,
-1.08438,-2.66797,3.9,0.0200475,
-1.00625,-2.66797,3.9,0.0221683,
-1.08438,-2.86328,3.9,0.0214829,
-1.00625,-2.86328,3.9,0.0231864,
-1.08438,-2.96094,3.9,0.0221113,
-0.928125,-2.86328,3.9,0.0250391,
-0.85,-2.86328,3.9,0.0268728,
-0.928125,-2.76562,3.9,0.0245662,
-0.928125,-2.96094,3.9,0.0254999,
-0.928125,-2.66797,3.9,0.0242186,
-0.85,-2.66797,3.9,0.0264772,
-1.39688,-3.15625,3.9,0.0184019,
-1.39688,-3.05859,3.9,0.0178718,
-1.475,-3.05859,3.9,0.0172713,
-1.55313,-3.05859,3.9,0.0169619,
-1.39688,-2.96094,3.9,0.0173239,
-1.39688,-2.86328,3.9,0.0167627,
-1.31875,-3.05859,3.9,0.0187215,
-1.31875,-2.86328,3.9,0.0174618,
-1.24063,-2.96094,3.9,0.0191409,
-1.1625,-3.05859,3.9,0.0211822,
-1.24063,-3.05859,3.9,0.0197971,
-1.24063,-3.15625,3.9,0.0204302,
-1.08438,-3.15625,3.9,0.0232257,
-1.08438,-3.05859,3.9,0.0227052,
-1.00625,-3.05859,3.9,0.0241919,
-2.02188,-3.9375,3.9,0.0163073,
-2.02188,-3.83984,3.9,0.0165713,
-2.02188,-3.74219,3.9,0.0168436,
-2.02188,-3.64453,3.9,0.0171854,
-1.94375,-3.83984,3.9,0.0165639,
-1.86563,-3.83984,3.9,0.016699,
-2.02188,-3.54688,3.9,0.0176429,
-2.02188,-3.44922,3.9,0.018181,
-1.94375,-3.64453,3.9,0.0170003,
-2.02188,-3.35156,3.9,0.0187978,
-2.02188,-3.25391,3.9,0.0195665,
-1.94375,-3.44922,3.9,0.0175968,
-1.7875,-3.83984,3.9,0.0170144,
-1.86563,-3.74219,3.9,0.0167943,
-1.86563,-3.64453,3.9,0.0169621,
-1.70938,-3.9375,3.9,0.0174822,
-1.70938,-3.83984,3.9,0.017409,
-1.70938,-3.74219,3.9,0.0174081,
-1.70938,-3.64453,3.9,0.0173793,
-1.7875,-3.64453,3.9,0.017065,
-1.63125,-3.83984,3.9,0.0180575,
-1.86563,-3.54688,3.9,0.0171267,
-1.86563,-3.44922,3.9,0.0172786,
-2.02188,-3.15625,3.9,0.020426,
-2.02188,-3.05859,3.9,0.021479,
-2.1,-3.05859,3.9,0.0233201,
-1.94375,-3.25391,3.9,0.0185734,
-1.86563,-3.35156,3.9,0.0175269,
-1.7875,-3.44922,3.9,0.0171999,
-2.17813,-2.96094,3.9,0.0270312,
-2.02188,-2.96094,3.9,0.0227998,
-2.02188,-2.86328,3.9,0.024283,
-2.1,-2.86328,3.9,0.0265433,
-1.94375,-3.05859,3.9,0.0200047,
-1.86563,-3.05859,3.9,0.0187542,
-2.25625,-2.86328,3.9,0.0314157,
-2.33438,-2.76562,3.9,0.0370977,
-2.17813,-2.86328,3.9,0.0289326,
-2.17813,-2.76562,3.9,0.0309959,
-2.02188,-2.76562,3.9,0.0258871,
-2.02188,-2.66797,3.9,0.0276289,
-2.1,-2.66797,3.9,0.0303946,
-1.94375,-2.86328,3.9,0.0221144,
-1.86563,-2.96094,3.9,0.0194362,
-1.7875,-3.05859,3.9,0.0178457,
-2.02188,-2.57031,3.9,0.0296351,
-2.1,-2.47266,3.9,0.0358883,
-1.70938,-3.15625,3.9,0.0172195,
-1.70938,-3.05859,3.9,0.0172621,
-1.63125,-3.25391,3.9,0.0172515,
-1.63125,-3.05859,3.9,0.0169766,
-1.55313,-3.15625,3.9,0.0172526,
-1.475,-3.83984,3.9,0.0195712,
-1.55313,-3.74219,3.9,0.0186115,
-1.55313,-3.83984,3.9,0.0187347,
-1.55313,-3.9375,3.9,0.0188253,
-1.63125,-3.64453,3.9,0.0177877,
-1.70938,-3.54688,3.9,0.0173166,
-1.55313,-3.64453,3.9,0.0184708,
-1.70938,-3.44922,3.9,0.0172677,
-1.63125,-3.44922,3.9,0.0175726,
-1.55313,-3.44922,3.9,0.0180317,
-1.55313,-3.54688,3.9,0.0182757,
-1.475,-3.64453,3.9,0.0192254,
-1.475,-3.44922,3.9,0.0187282,
-1.55313,-3.35156,3.9,0.0178148,
-1.55313,-3.25391,3.9,0.0175524,
-1.475,-3.25391,3.9,0.0180662,
-2.17813,-2.66797,3.9,0.0334582,
-2.25625,-2.66797,3.9,0.0368826,
-2.17813,-2.57031,3.9,0.0364713,
-2.33438,-2.66797,3.9,0.0405835,
-2.4125,-2.66797,3.9,0.0440072,
-2.49063,-2.57031,3.9,0.0517871,
-2.25625,-2.47266,3.9,0.0438754,
-2.33438,-2.375,3.9,0.0525566,
-2.17813,-2.47266,3.9,0.0399927,
-2.17813,-2.375,3.9,0.0435715,
-2.56875,-2.47266,3.9,0.0603845,
-2.64688,-2.375,3.9,0.0700584,
-2.49063,-2.47266,3.9,0.0564906,
-2.49063,-2.375,3.9,0.0610785,
-2.64688,-2.27734,3.9,0.0758361,
-2.64688,-2.17969,3.9,0.082554,
-2.64688,-2.08203,3.9,0.0900628,
-2.56875,-2.27734,3.9,0.0714239,
-2.49063,-2.27734,3.9,0.0665511,
-2.4125,-2.27734,3.9,0.0617162,
-2.49063,-2.17969,3.9,0.0726571,
-2.33438,-2.27734,3.9,0.0572697,
-2.56875,-2.08203,3.9,0.0845832,
-2.64688,-1.98438,3.9,0.0972404,
-2.64688,-1.88672,3.9,0.107078,
-2.64688,-1.78906,3.9,0.115768,
-2.64688,-1.69141,3.9,0.125767,
-2.56875,-1.69141,3.9,0.120097,
-2.33438,-2.17969,3.9,0.0622994,
-2.33438,-2.08203,3.9,0.0687521,
-2.25625,-2.27734,3.9,0.0526814,
-2.17813,-2.27734,3.9,0.0480146,
-2.49063,-1.69141,3.9,0.114591,
-2.4125,-1.69141,3.9,0.109371,
-2.49063,-1.78906,3.9,0.105063,
-2.4125,-1.88672,3.9,0.0892292,
-2.33438,-1.98438,3.9,0.0754155,
-2.33438,-1.88672,3.9,0.0837363,
-2.25625,-2.08203,3.9,0.0633234,
-2.33438,-1.78906,3.9,0.092289,
-2.33438,-1.69141,3.9,0.10449,
-2.25625,-1.69141,3.9,0.0983078,
-2.17813,-2.08203,3.9,0.058288,
-2.1,-2.08203,3.9,0.0535494,
-2.17813,-2.17969,3.9,0.0528846,
-2.1,-2.27734,3.9,0.0432902,
-2.02188,-2.27734,3.9,0.0390177,
-2.02188,-2.17969,3.9,0.0433133,
-2.02188,-2.08203,3.9,0.0486012,
-2.17813,-1.69141,3.9,0.0932014,
-2.1,-1.69141,3.9,0.0894206,
-2.17813,-1.59375,3.9,0.108464,
-2.17813,-1.78906,3.9,0.082233,
-2.1,-1.88672,3.9,0.0676845,
-2.17813,-1.49609,3.9,0.124131,
-2.1,-1.49609,3.9,0.122901,
-2.02188,-1.98438,3.9,0.0551234,
-2.02188,-1.88672,3.9,0.0626028,
-1.94375,-2.08203,3.9,0.0439934,
-1.86563,-2.17969,3.9,0.0344295,
-1.7875,-2.27734,3.9,0.0271897,
-1.70938,-2.27734,3.9,0.0241354,
-2.02188,-1.78906,3.9,0.0728124,
-2.02188,-1.69141,3.9,0.085551,
-1.94375,-1.88672,3.9,0.0583538,
-1.86563,-1.88672,3.9,0.0543021,
-1.70938,-2.17969,3.9,0.0270132,
-1.70938,-2.08203,3.9,0.0311576,
-1.63125,-2.27734,3.9,0.0214304,
-1.55313,-2.27734,3.9,0.0190523,
-1.7875,-1.88672,3.9,0.0499857,
-1.86563,-1.78906,3.9,0.0648746,
-1.94375,-1.69141,3.9,0.0820029,
-2.02188,-1.59375,3.9,0.101424,
-2.02188,-1.49609,3.9,0.122719,
-2.02188,-1.39844,3.9,0.146747,
-2.02188,-1.30078,3.9,0.176106,
-1.94375,-1.49609,3.9,0.121749,
-1.86563,-1.49609,3.9,0.123347,
-1.7875,-1.49609,3.9,0.125308,
-1.86563,-1.39844,3.9,0.156215,
-1.94375,-1.30078,3.9,0.184921,
-2.02188,-1.20312,3.9,0.213987,
-1.86563,-1.30078,3.9,0.195365,
-2.02188,-1.10547,3.9,0.266412,
-2.02188,-1.00781,3.9,0.324878,
-2.02188,-0.910156,3.9,0.395732,
-1.94375,-1.10547,3.9,0.287487,
-1.7875,-1.10547,3.9,0.333019,
-1.86563,-1.00781,3.9,0.390852,
-1.86563,-1.10547,3.9,0.309761,
-1.86563,-1.20312,3.9,0.243762,
-1.7875,-1.30078,3.9,0.207584,
-1.94375,-0.910156,3.9,0.437969,
-2.02188,-0.8125,3.9,0.480356,
-1.86563,-0.910156,3.9,0.487021,
-1.70938,-1.59375,3.9,0.0970624,
-1.70938,-1.49609,3.9,0.126978,
-1.63125,-1.69141,3.9,0.0728881,
-1.70938,-1.39844,3.9,0.16743,
-1.70938,-1.30078,3.9,0.219912,
-1.63125,-1.49609,3.9,0.129738,
-1.475,-2.27734,3.9,0.0172611,
-1.55313,-2.17969,3.9,0.0214715,
-1.39688,-2.27734,3.9,0.0160766,
-1.63125,-2.08203,3.9,0.0278849,
-1.70938,-1.98438,3.9,0.0373711,
-1.55313,-2.08203,3.9,0.0251758,
-1.70938,-1.88672,3.9,0.0462513,
-1.63125,-1.88672,3.9,0.0425406,
-1.39688,-2.17969,3.9,0.0177674,
-1.39688,-2.08203,3.9,0.0207663,
-1.475,-2.08203,3.9,0.0227518,
-1.31875,-2.27734,3.9,0.0156741,
-1.24063,-2.27734,3.9,0.0160596,
-1.55313,-1.98438,3.9,0.0305988,
-1.55313,-1.88672,3.9,0.0390375,
-1.475,-1.88672,3.9,0.0362731,
-1.55313,-1.78906,3.9,0.052034,
-1.55313,-1.69141,3.9,0.0705253,
-1.1625,-2.27734,3.9,0.0171736,
-1.24063,-2.17969,3.9,0.0171801,
-1.08438,-2.27734,3.9,0.0191232,
-1.31875,-2.08203,3.9,0.0196405,
-1.39688,-1.98438,3.9,0.0259843,
-1.39688,-1.88672,3.9,0.0340362,
-1.08438,-2.17969,3.9,0.0201933,
-1.08438,-2.08203,3.9,0.0223771,
-1.00625,-2.27734,3.9,0.0218134,
-0.928125,-2.27734,3.9,0.025105,
-0.928125,-2.17969,3.9,0.0267518,
-1.00625,-2.08203,3.9,0.025488,
-1.08438,-1.98438,3.9,0.0261389,
-1.39688,-1.78906,3.9,0.0462791,
-1.39688,-1.69141,3.9,0.0645543,
-1.475,-1.69141,3.9,0.0678265,
-1.31875,-1.88672,3.9,0.0320835,
-1.24063,-1.88672,3.9,0.0309165,
-1.55313,-1.59375,3.9,0.0961809,
-1.55313,-1.49609,3.9,0.131211,
-1.1625,-1.88672,3.9,0.0306624,
-1.24063,-1.78906,3.9,0.0420646,
-1.08438,-1.88672,3.9,0.0322364,
-1.00625,-1.88672,3.9,0.0353104,
-0.928125,-1.88672,3.9,0.0403604,
-0.928125,-1.78906,3.9,0.0486459,
-1.31875,-1.69141,3.9,0.0619542,
-1.39688,-1.59375,3.9,0.0921663,
-1.24063,-1.69141,3.9,0.0592998,
-1.24063,-1.59375,3.9,0.0839271,
-1.00625,-1.69141,3.9,0.0563339,
-1.08438,-1.59375,3.9,0.0751807,
-0.928125,-1.69141,3.9,0.0599822,
-0.928125,-1.59375,3.9,0.073696,
-1.24063,-1.49609,3.9,0.118527,
-1.31875,-1.49609,3.9,0.126542,
-1.39688,-1.49609,3.9,0.130078,
-1.475,-1.49609,3.9,0.132203,
-1.55313,-1.39844,3.9,0.178793,
-1.63125,-1.30078,3.9,0.230337,
-1.70938,-1.20312,3.9,0.283747,
-1.70938,-1.10547,3.9,0.360745,
-1.55313,-1.10547,3.9,0.416446,
-1.63125,-1.10547,3.9,0.391172,
-1.70938,-1.00781,3.9,0.470964,
-2.02188,-0.714844,3.9,0.583117,
-2.1,-0.714844,3.9,0.525772,
-2.02188,-0.617188,3.9,0.710998,
-2.02188,-0.519531,3.9,0.845421,
-2.1,-0.519531,3.9,0.74187,
-1.94375,-0.714844,3.9,0.655392,
-2.17813,-0.519531,3.9,0.659534,
-1.475,-1.10547,3.9,0.431767,
-1.55313,-1.00781,3.9,0.52988,
-1.39688,-1.10547,3.9,0.43174,
-1.63125,-0.910156,3.9,0.647113,
-1.70938,-0.8125,3.9,0.749234,
-1.70938,-0.910156,3.9,0.596002,
-1.55313,-0.910156,3.9,0.687063,
-1.7875,-0.910156,3.9,0.540892,
-1.86563,-0.8125,3.9,0.603523,
-1.86563,-0.714844,3.9,0.743297,
-0.928125,-1.49609,3.9,0.0896682,
-1.00625,-1.49609,3.9,0.0943189,
-0.928125,-1.39844,3.9,0.106906,
-1.08438,-1.49609,3.9,0.102755,
-1.1625,-1.49609,3.9,0.111566,
-1.08438,-1.39844,3.9,0.137858,
-1.24063,-1.39844,3.9,0.167769,
-1.24063,-1.30078,3.9,0.228358,
-1.00625,-1.30078,3.9,0.151915,
-1.08438,-1.20312,3.9,0.226888,
-1.08438,-1.30078,3.9,0.180127,
-0.928125,-1.30078,3.9,0.123362,
-0.928125,-1.20312,3.9,0.133339,
-1.1625,-1.30078,3.9,0.207845,
-1.24063,-1.20312,3.9,0.300557,
-1.24063,-1.10547,3.9,0.381828,
-1.31875,-1.10547,3.9,0.416696,
-1.39688,-1.00781,3.9,0.550302,
-0.928125,-1.10547,3.9,0.133198,
-1.00625,-1.10547,3.9,0.199743,
-0.928125,-1.00781,3.9,0.127783,
-1.08438,-1.10547,3.9,0.268662,
-1.1625,-1.10547,3.9,0.332087,
-1.24063,-1.00781,3.9,0.47682,
-1.00625,-0.910156,3.9,0.228546,
-1.08438,-0.8125,3.9,0.385043,
-0.928125,-0.910156,3.9,0.143856,
-0.928125,-0.8125,3.9,0.261108,
-1.31875,-0.910156,3.9,0.643807,
-1.39688,-0.8125,3.9,0.870779,
-1.39688,-0.910156,3.9,0.69011,
-1.24063,-0.910156,3.9,0.566234,
-1.24063,-0.8125,3.9,0.687315,
-1.475,-0.910156,3.9,0.707261,
-1.55313,-0.8125,3.9,0.867377,
-1.39688,-0.714844,3.9,1.08603,
-1.475,-0.714844,3.9,1.11587,
-1.31875,-0.714844,3.9,0.990219,
-1.39688,-0.617188,3.9,1.36867,
-1.24063,-0.714844,3.9,0.835103,
-0.771875,-2.47266,3.9,0.0295535,
-0.69375,-2.47266,3.9,0.0320842,
-0.771875,-2.57031,3.9,0.0289137,
-0.771875,-2.66797,3.9,0.0285915,
-0.771875,-2.76562,3.9,0.0285262,
-0.615625,-2.47266,3.9,0.0341009,
-0.5375,-2.47266,3.9,0.0353499,
-0.615625,-2.57031,3.9,0.0326725,
-0.5375,-2.66797,3.9,0.0328251,
-0.459375,-2.47266,3.9,0.0360185,
-0.38125,-2.47266,3.9,0.0355884,
-0.459375,-2.57031,3.9,0.034318,
-0.303125,-2.47266,3.9,0.0344343,
-0.225,-2.47266,3.9,0.032583,
-0.303125,-2.57031,3.9,0.0329103,
-0.459375,-2.76562,3.9,0.0323518,
-0.459375,-2.66797,3.9,0.0331891,
-0.38125,-2.66797,3.9,0.0327977,
-0.459375,-2.86328,3.9,0.0318201,
-0.38125,-2.86328,3.9,0.0314625,
-0.459375,-2.96094,3.9,0.0315204,
-0.303125,-2.86328,3.9,0.0307971,
-0.225,-2.86328,3.9,0.029757,
-0.303125,-2.76562,3.9,0.0312334,
-0.303125,-2.96094,3.9,0.0305571,
-0.303125,-2.66797,3.9,0.0319392,
-0.225,-2.66797,3.9,0.030493,
-0.771875,-3.15625,3.9,0.0287843,
-0.771875,-3.05859,3.9,0.0285858,
-0.85,-3.05859,3.9,0.0271891,
-0.928125,-3.05859,3.9,0.0258579,
-0.928125,-3.15625,3.9,0.0261897,
-0.771875,-2.96094,3.9,0.0284316,
-0.771875,-2.86328,3.9,0.0284245,
-0.69375,-3.05859,3.9,0.0298329,
-0.615625,-3.05859,3.9,0.0306802,
-0.5375,-3.05859,3.9,0.0311426,
-0.615625,-2.96094,3.9,0.0308383,
-0.69375,-2.86328,3.9,0.0299285,
-0.459375,-3.15625,3.9,0.0310538,
-0.459375,-3.05859,3.9,0.0312851,
-0.38125,-3.25391,3.9,0.0306535,
-0.38125,-3.05859,3.9,0.0309908,
-0.146875,-2.47266,3.9,0.0298983,
-0.0687504,-2.47266,3.9,0.026988,
-0.146875,-2.375,3.9,0.0313396,
-0.146875,-2.57031,3.9,0.0289819,
-0.146875,-2.66797,3.9,0.0284819,
-0.146875,-2.76562,3.9,0.0282002,
-0.146875,-2.27734,3.9,0.0336498,
0.00937462,-2.47266,3.9,0.023837,
0.0874996,-2.47266,3.9,0.0209176,
0.00937462,-2.375,3.9,0.0243873,
0.00937462,-2.57031,3.9,0.0237117,
0.0874996,-2.66797,3.9,0.0213632,
-0.146875,-2.17969,3.9,0.0372571,
-0.146875,-2.08203,3.9,0.0425209,
-0.0687504,-2.27734,3.9,0.0297033,
0.00937462,-2.27734,3.9,0.0256681,
0.165625,-2.47266,3.9,0.018441,
0.24375,-2.47266,3.9,0.0164503,
0.165625,-2.375,3.9,0.018456,
0.165625,-2.57031,3.9,0.0187276,
0.321875,-2.47266,3.9,0.0151385,
0.4,-2.47266,3.9,0.0144318,
0.321875,-2.375,3.9,0.0150892,
0.321875,-2.57031,3.9,0.0154856,
0.165625,-2.76562,3.9,0.0197387,
0.165625,-2.66797,3.9,0.0191724,
0.24375,-2.66797,3.9,0.0174409,
0.165625,-2.86328,3.9,0.0203826,
0.24375,-2.86328,3.9,0.0186186,
0.165625,-2.96094,3.9,0.0209814,
0.321875,-2.86328,3.9,0.0173233,
0.4,-2.86328,3.9,0.0162031,
0.321875,-2.76562,3.9,0.0166212,
0.321875,-2.96094,3.9,0.0179506,
0.321875,-2.66797,3.9,0.015955,
0.4,-2.66797,3.9,0.0151012,
-0.146875,-3.15625,3.9,0.0282706,
-0.146875,-3.05859,3.9,0.0282027,
-0.225,-3.05859,3.9,0.0295196,
-0.303125,-3.05859,3.9,0.0303756,
-0.303125,-3.15625,3.9,0.0301954,
-0.146875,-2.96094,3.9,0.0280972,
-0.146875,-2.86328,3.9,0.0280491,
-0.0687504,-3.05859,3.9,0.0266869,
-0.0687504,-2.86328,3.9,0.0262235,
0.00937462,-2.96094,3.9,0.0246073,
0.165625,-3.15625,3.9,0.0219205,
0.165625,-3.05859,3.9,0.0214631,
0.0874996,-3.05859,3.9,0.0231669,
0.24375,-3.05859,3.9,0.0199231,
0.00937462,-3.05859,3.9,0.0249313,
0.00937462,-3.15625,3.9,0.0252605,
0.0874996,-2.27734,3.9,0.0220614,
0.00937462,-2.17969,3.9,0.0278513,
0.165625,-2.27734,3.9,0.0192102,
-0.0687504,-2.08203,3.9,0.0367702,
-0.146875,-1.98438,3.9,0.049808,
-0.146875,-1.88672,3.9,0.0590771,
-0.146875,-1.78906,3.9,0.0701624,
-0.146875,-1.69141,3.9,0.0823675,
-0.0687504,-1.69141,3.9,0.0720229,
0.165625,-2.17969,3.9,0.0206703,
0.165625,-2.08203,3.9,0.0232185,
0.24375,-2.27734,3.9,0.0170176,
0.321875,-2.27734,3.9,0.0157105,
0.00937462,-1.69141,3.9,0.0636868,
0.0874996,-1.69141,3.9,0.0593826,
0.00937462,-1.78906,3.9,0.0531867,
0.0874996,-1.88672,3.9,0.0380547,
0.165625,-1.98438,3.9,0.0276828,
0.165625,-1.88672,3.9,0.0346223,
0.24375,-2.08203,3.9,0.0211366,
0.165625,-1.78906,3.9,0.0443889,
0.165625,-1.69141,3.9,0.0583684,
0.24375,-1.69141,3.9,0.0604091,
0.321875,-1.69141,3.9,0.064508,
0.4,-1.69141,3.9,0.0692376,
0.478125,-1.78906,3.9,0.0524312,
0.321875,-2.08203,3.9,0.0201431,
0.4,-2.08203,3.9,0.0204714,
0.321875,-2.17969,3.9,0.0173132,
0.4,-2.27734,3.9,0.0153204,
0.55625,-1.88672,3.9,0.0408988,
0.634375,-1.98438,3.9,0.0339061,
0.478125,-1.88672,3.9,0.0376817,
0.478125,-1.98438,3.9,0.0280109,
0.478125,-2.08203,3.9,0.0216566,
0.55625,-2.08203,3.9,0.023935,
0.478125,-2.17969,3.9,0.0180481,
0.634375,-2.08203,3.9,0.0266941,
0.7125,-2.08203,3.9,0.0302236,
0.790625,-2.17969,3.9,0.0286766,
0.55625,-2.27734,3.9,0.0172264,
0.634375,-2.375,3.9,0.0174252,
0.478125,-2.27734,3.9,0.0158971,
0.478125,-2.375,3.9,0.0146988,
0.86875,-2.27734,3.9,0.0285101,
0.946875,-2.375,3.9,0.0291123,
0.946875,-2.27734,3.9,0.0322742,
0.790625,-2.27734,3.9,0.0249213,
0.790625,-2.375,3.9,0.0224136,
1.025,-2.27734,3.9,0.0366617,
1.10312,-2.375,3.9,0.0373651,
0.790625,-2.47266,3.9,0.0206995,
0.86875,-2.47266,3.9,0.0235137,
0.946875,-2.47266,3.9,0.0267281,
1.025,-2.47266,3.9,0.0301446,
0.946875,-2.57031,3.9,0.0247803,
1.025,-2.66797,3.9,0.0260408,
-0.771875,-3.74219,3.9,0.0284923,
-0.771875,-3.64453,3.9,0.0286875,
-0.85,-3.64453,3.9,0.0279733,
-0.771875,-3.54688,3.9,0.0288431,
-0.771875,-3.44922,3.9,0.028942,
-0.85,-3.44922,3.9,0.0278697,
-0.69375,-3.64453,3.9,0.0292497,
-0.771875,-3.35156,3.9,0.0289427,
-0.771875,-3.25391,3.9,0.0288977,
-0.85,-3.25391,3.9,0.0276062,
-0.69375,-3.44922,3.9,0.0295766,
-0.69375,-3.25391,3.9,0.0297364,
-0.615625,-3.35156,3.9,0.0301706,
-0.928125,-3.25391,3.9,0.0263864,
-0.5375,-3.83984,3.9,0.0295603,
-0.615625,-3.74219,3.9,0.0294694,
-0.615625,-3.83984,3.9,0.0292578,
-0.615625,-3.64453,3.9,0.0296536,
-1.08438,-3.25391,3.9,0.0236192,
-1.00625,-3.25391,3.9,0.025059,
-0.928125,-3.35156,3.9,0.026528,
-0.928125,-3.44922,3.9,0.0266365,
-0.38125,-3.64453,3.9,0.0299542,
-0.459375,-3.54688,3.9,0.030434,
-0.459375,-3.64453,3.9,0.0301883,
-0.459375,-3.44922,3.9,0.0306087,
-0.5375,-3.44922,3.9,0.0304447,
-0.38125,-3.44922,3.9,0.0303701,
-0.615625,-3.44922,3.9,0.0300068,
-0.615625,-3.54688,3.9,0.0298265,
-0.5375,-3.64453,3.9,0.0300728,
-0.459375,-3.74219,3.9,0.029902,
-0.459375,-3.9375,3.9,0.029277,
-0.459375,-3.83984,3.9,0.0296048,
-0.38125,-3.83984,3.9,0.0293713,
-1.39688,-3.25391,3.9,0.0188156,
-1.31875,-3.25391,3.9,0.0197636,
-1.39688,-3.35156,3.9,0.0191823,
-1.39688,-3.44922,3.9,0.0195835,
-1.39688,-3.54688,3.9,0.0199002,
-1.24063,-3.25391,3.9,0.0209526,
-1.1625,-3.25391,3.9,0.0223232,
-1.24063,-3.35156,3.9,0.0214082,
