X,Y,Z,% of FCC OET 65 Public,
6.41797,2.34375,3.9,0.510827,
-12.4023,13.3125,3.9,0.275072,
-12.4023,13.6781,3.9,0.272634,
-12.6875,13.6781,3.9,0.262997,
-11.5469,13.6781,3.9,0.303028,
-11.832,14.0438,3.9,0.288556,
-11.832,13.6781,3.9,0.29252,
-10.6914,13.6781,3.9,0.344907,
-10.9766,13.6781,3.9,0.332546,
-10.6914,13.3125,3.9,0.350266,
-11.2617,13.6781,3.9,0.316877,
-11.2617,13.3125,3.9,0.318602,
-11.2617,14.0438,3.9,0.316122,
-9.83594,8.19375,3.9,0.431154,
-9.26562,8.19375,3.9,0.486311,
-10.4062,8.19375,3.9,0.384203,
-10.9766,8.19375,3.9,0.34255,
-11.5469,8.19375,3.9,0.302934,
-12.1172,8.19375,3.9,0.271715,
-12.6875,8.19375,3.9,0.243308,
-13.2578,8.19375,3.9,0.217769,
-13.8281,8.19375,3.9,0.198877,
-14.3984,8.19375,3.9,0.178805,
-14.9688,8.19375,3.9,0.161368,
-15.5391,8.19375,3.9,0.146174,
-16.1094,8.19375,3.9,0.133489,
-16.6797,8.19375,3.9,0.123836,
-17.25,8.19375,3.9,0.113227,
-17.8203,8.19375,3.9,0.103828,
-18.3906,8.19375,3.9,0.0954718,
-18.9609,8.19375,3.9,0.0880115,
-19.5312,8.19375,3.9,0.081338,
-20.1016,8.19375,3.9,0.0753427,
-8.69531,8.19375,3.9,0.551391,
-8.125,8.19375,3.9,0.628477,
-7.55469,8.19375,3.9,0.714776,
-6.98438,8.19375,3.9,0.810109,
-6.41406,8.19375,3.9,0.915967,
-5.84375,8.19375,3.9,1.04242,
-9.26562,6.36563,3.9,0.460748,
-8.98047,6,3.9,0.483781,
-8.98047,6.36563,3.9,0.498086,
-9.55078,6.36563,3.9,0.430424,
-9.55078,6.73125,3.9,0.439936,
-11.5469,6.36563,3.9,0.273313,
-11.2617,6,3.9,0.281272,
-11.2617,6.36563,3.9,0.291774,
-11.832,6.36563,3.9,0.256373,
-11.832,6.73125,3.9,0.265396,
-32.0781,6.36563,3.9,0.019788,
-31.793,6,3.9,0.0195522,
-31.793,6.36563,3.9,0.0202293,
-32.3633,6.36563,3.9,0.0193603,
-32.3633,6.73125,3.9,0.0198353,
-7.26953,6,3.9,0.770774,
-7.26953,6.36563,3.9,0.775901,
-7.55469,6.36563,3.9,0.716608,
-9.83594,10.0219,3.9,0.433007,
-10.1211,10.3875,3.9,0.409291,
-10.1211,10.0219,3.9,0.413392,
-9.55078,9.65625,3.9,0.459484,
-28.3711,20.625,3.9,0.0497752,
-28.3711,20.9906,3.9,0.0502235,
-28.6562,20.9906,3.9,0.0489529,
-30.6523,25.7438,3.9,0.0446457,
-30.6523,26.1094,3.9,0.0446503,
-30.3672,27.9375,3.9,0.0457001,
-30.3672,28.6688,3.9,0.0455368,
-30.9375,28.6688,3.9,0.0439385,
-29.7969,27.2063,3.9,0.0475663,
-29.2266,27.2063,3.9,0.0491844,
-29.2266,27.9375,3.9,0.0494147,
-29.7969,28.6688,3.9,0.0476204,
-30.3672,29.4,3.9,0.0459192,
-29.2266,28.6688,3.9,0.0495082,
-29.2266,29.4,3.9,0.0490774,
-32.6484,28.6688,3.9,0.0391452,
-32.0781,28.6688,3.9,0.0408586,
-32.6484,29.4,3.9,0.039543,
-33.2188,28.6688,3.9,0.0378953,
-31.5078,28.6688,3.9,0.0425672,
-31.5078,29.4,3.9,0.0422758,
-28.9414,25.3781,3.9,0.0499355,
-29.2266,25.3781,3.9,0.0489264,
-28.9414,25.0125,3.9,0.0499498,
-29.5117,25.3781,3.9,0.0480845,
-21.5273,13.3125,3.9,0.083058,
-21.5273,13.6781,3.9,0.0830976,
-21.8125,13.6781,3.9,0.0809231,
-21.2422,13.6781,3.9,0.0855578,
-21.5273,14.0438,3.9,0.0839101,
-19.8164,13.6781,3.9,0.102471,
-20.1016,13.6781,3.9,0.0987909,
-19.8164,13.3125,3.9,0.10096,
-20.3867,14.0438,3.9,0.0966632,
-20.3867,13.6781,3.9,0.0952362,
-19.2461,9.65625,3.9,0.0934663,
-19.2461,10.0219,3.9,0.0939171,
-19.5312,10.0219,3.9,0.0909949,
-18.9609,10.0219,3.9,0.0977299,
-19.2461,10.3875,3.9,0.0960451,
-18.6758,10.0219,3.9,0.101739,
-18.6758,9.65625,3.9,0.0996007,
-16.1094,10.0219,3.9,0.14816,
-15.8242,9.65625,3.9,0.153422,
-15.8242,10.0219,3.9,0.15404,
-16.9648,10.0219,3.9,0.131232,
-16.6797,10.0219,3.9,0.137231,
-16.9648,10.3875,3.9,0.133612,
-16.3945,10.0219,3.9,0.14301,
-16.3945,10.3875,3.9,0.143408,
-16.3945,9.65625,3.9,0.140402,
-8.125,-0.215625,3.9,0.171942,
-7.83984,-0.58125,3.9,0.160643,
-7.83984,-0.215625,3.9,0.183212,
-7.55469,-0.946875,3.9,0.145638,
-7.26953,-1.3125,3.9,0.13283,
-6.41406,-2.40937,3.9,0.0901408,
-6.12891,-2.775,3.9,0.0773723,
-6.12891,-2.40937,3.9,0.0923053,
-6.69922,-2.04375,3.9,0.103406,
-9.55078,-0.215625,3.9,0.127805,
-9.26562,-0.215625,3.9,0.135251,
-9.83594,-0.215625,3.9,0.120924,
-10.1211,-0.215625,3.9,0.114556,
-8.98047,-0.215625,3.9,0.143322,
-8.69531,-0.215625,3.9,0.152079,
-8.98047,0.15,3.9,0.159739,
-8.98047,-0.58125,3.9,0.12814,
-8.98047,-0.946875,3.9,0.111706,
-8.98047,-1.3125,3.9,0.0993003,
-8.41016,-0.215625,3.9,0.161592,
-8.41016,0.15,3.9,0.182242,
-8.98047,0.515625,3.9,0.18154,
-8.98047,0.88125,3.9,0.200797,
-8.98047,1.24688,3.9,0.221633,
-9.26562,1.24688,3.9,0.206175,
-8.69531,0.515625,3.9,0.193988,
-8.41016,0.515625,3.9,0.207669,
-9.55078,1.6125,3.9,0.214978,
-8.69531,1.24688,3.9,0.240235,
-8.98047,1.6125,3.9,0.24801,
-8.41016,1.24688,3.9,0.261027,
-8.125,1.24688,3.9,0.282731,
-8.41016,1.6125,3.9,0.288669,
-8.41016,0.88125,3.9,0.231187,
-8.125,0.515625,3.9,0.222735,
-7.83984,0.88125,3.9,0.268462,
-7.55469,0.515625,3.9,0.257862,
-7.26953,0.15,3.9,0.243721,
-7.26953,0.515625,3.9,0.278296,
-7.83984,0.515625,3.9,0.239415,
-7.83984,0.15,3.9,0.209928,
-7.55469,-0.215625,3.9,0.19549,
-7.26953,-0.215625,3.9,0.208878,
-6.98438,-0.215625,3.9,0.223473,
-6.98438,0.515625,3.9,0.301037,
-6.69922,0.15,3.9,0.283479,
-6.69922,-0.215625,3.9,0.239379,
-6.41406,-0.215625,3.9,0.256712,
-6.69922,-0.58125,3.9,0.204218,
-6.69922,-0.946875,3.9,0.171892,
-6.69922,-1.3125,3.9,0.146455,
-6.12891,-0.215625,3.9,0.275528,
-5.84375,-0.215625,3.9,0.295872,
-5.55859,-2.40937,3.9,0.0957309,
-5.84375,-2.40937,3.9,0.0942067,
-5.55859,-2.04375,3.9,0.11621,
-6.12891,-2.04375,3.9,0.110296,
-5.55859,-1.3125,3.9,0.173294,
-5.55859,-0.946875,3.9,0.213209,
-5.55859,-0.58125,3.9,0.260471,
-5.55859,-0.215625,3.9,0.317733,
-4.70312,-2.40937,3.9,0.0955979,
-4.98828,-2.04375,3.9,0.119987,
-4.41797,-2.40937,3.9,0.0932386,
-4.13281,-2.40937,3.9,0.0907727,
-4.41797,-2.04375,3.9,0.119861,
-3.84766,-2.40937,3.9,0.086982,
-5.84375,-3.14062,3.9,0.0639861,
-5.55859,-3.50625,3.9,0.0534165,
-6.12891,-3.14062,3.9,0.0636604,
-6.41406,-3.14062,3.9,0.0640355,
-6.69922,-3.14062,3.9,0.0634082,
-5.27344,-3.87187,3.9,0.0430666,
-4.98828,-4.2375,3.9,0.033661,
-4.70312,-4.60312,3.9,0.025537,
-4.41797,-4.96875,3.9,0.0186733,
-4.41797,-4.60312,3.9,0.0234353,
-4.98828,-4.60312,3.9,0.0270651,
-4.13281,-4.60312,3.9,0.0212621,
-5.55859,-4.60312,3.9,0.0298597,
-5.27344,-4.60312,3.9,0.0287655,
-4.98828,-4.96875,3.9,0.022066,
-3.84766,-4.60312,3.9,0.0187494,
-3.5625,-4.60312,3.9,0.0165152,
-3.84766,-4.96875,3.9,0.0148495,
-3.27734,-4.96875,3.9,0.0115415,
-7.83984,-3.14062,3.9,0.0585326,
-7.55469,-3.14062,3.9,0.0598856,
-7.83984,-2.775,3.9,0.0673695,
-7.26953,-3.14062,3.9,0.0611663,
-6.98438,-3.14062,3.9,0.0623497,
-7.26953,-2.775,3.9,0.0711099,
-6.69922,-3.50625,3.9,0.0528306,
-6.69922,-3.87187,3.9,0.0451624,
-6.69922,-4.2375,3.9,0.0386986,
-7.55469,-2.40937,3.9,0.0801397,
-7.83984,-2.40937,3.9,0.077542,
-7.83984,-2.04375,3.9,0.0892257,
-8.125,-2.40937,3.9,0.0749777,
-11.2617,-1.3125,3.9,0.0695798,
-11.2617,-0.946875,3.9,0.0763156,
-11.2617,-0.58125,3.9,0.0854533,
-10.1211,-1.3125,3.9,0.0826629,
-10.1211,-0.946875,3.9,0.0916823,
-10.1211,-0.58125,3.9,0.103775,
-10.4062,-0.215625,3.9,0.108655,
-10.1211,-2.775,3.9,0.0526883,
-10.1211,-2.40937,3.9,0.0587288,
-10.4062,-2.40937,3.9,0.0567117,
-10.1211,-2.04375,3.9,0.0663372,
-9.26562,-2.40937,3.9,0.06525,
-9.55078,-2.04375,3.9,0.0707197,
-8.98047,-2.775,3.9,0.0597691,
-8.98047,-2.40937,3.9,0.0675735,
-8.69531,-2.40937,3.9,0.069983,
-8.98047,-2.04375,3.9,0.0763691,
-12.4023,0.15,3.9,0.0836892,
-12.4023,0.515625,3.9,0.0914488,
-12.6875,0.515625,3.9,0.0869588,
-12.4023,0.88125,3.9,0.0995659,
-11.5469,0.515625,3.9,0.107127,
-11.832,0.88125,3.9,0.110332,
-11.2617,0.15,3.9,0.101768,
-11.2617,0.515625,3.9,0.1132,
-10.9766,0.515625,3.9,0.119479,
-11.2617,0.88125,3.9,0.122867,
-10.6914,0.88125,3.9,0.137599,
-10.6914,0.515625,3.9,0.126272,
-10.9766,1.24688,3.9,0.14083,
-10.6914,0.15,3.9,0.113006,
-10.6914,-0.215625,3.9,0.10318,
-10.9766,-0.215625,3.9,0.0980918,
-11.2617,-0.215625,3.9,0.0933562,
-11.5469,-0.215625,3.9,0.0889439,
-11.832,-0.215625,3.9,0.0848273,
-12.1172,-0.215625,3.9,0.0809802,
-12.4023,-0.215625,3.9,0.077382,
-10.9766,2.70938,3.9,0.192896,
-11.2617,3.075,3.9,0.192953,
-11.2617,2.70938,3.9,0.181018,
-10.6914,2.70938,3.9,0.205878,
-10.6914,2.34375,3.9,0.192083,
-10.6914,3.075,3.9,0.219924,
-8.69531,27.2063,3.9,0.193229,
-9.26562,27.2063,3.9,0.189605,
-8.69531,27.9375,3.9,0.185925,
-9.83594,27.2063,3.9,0.183665,
-10.4062,27.2063,3.9,0.177187,
-9.83594,27.9375,3.9,0.177196,
-8.98047,25.3781,3.9,0.213537,
-8.69531,25.3781,3.9,0.216873,
8.98438,20.9906,3.9,0.25852,
8.69922,21.3563,3.9,0.25586,
8.69922,20.9906,3.9,0.26121,
8.41406,21.7219,3.9,0.256524,
5.84766,25.0125,3.9,0.238792,
5.84766,25.3781,3.9,0.233477,
5.5625,25.3781,3.9,0.237594,
5.84766,25.7438,3.9,0.228331,
5.84766,26.1094,3.9,0.223346,
5.27734,25.3781,3.9,0.23902,
5.27734,25.0125,3.9,0.24541,
6.70312,27.2063,3.9,0.200804,
6.13281,27.9375,3.9,0.197353,
7.27344,27.2063,3.9,0.196413,
7.27344,27.9375,3.9,0.188771,
6.13281,28.6688,3.9,0.188253,
5.5625,28.6688,3.9,0.19167,
6.70312,28.6688,3.9,0.183704,
6.13281,29.4,3.9,0.179751,
7.27344,28.6688,3.9,0.180704,
7.27344,29.4,3.9,0.172681,
4.42188,28.6688,3.9,0.197072,
3.85156,29.4,3.9,0.192488,
4.99219,28.6688,3.9,0.195571,
4.99219,29.4,3.9,0.186578,
7.55859,25.3781,3.9,0.217843,
7.27344,25.3781,3.9,0.219971,
6.98828,25.3781,3.9,0.221579,
6.70312,25.3781,3.9,0.225656,
6.98828,25.0125,3.9,0.227195,
6.41797,25.7438,3.9,0.223064,
7.84375,25.3781,3.9,0.213698,
7.55859,25.7438,3.9,0.213072,
7.27344,26.1094,3.9,0.209237,
6.98828,26.475,3.9,0.208119,
7.55859,26.1094,3.9,0.207872,
6.13281,26.1094,3.9,0.219548,
5.84766,26.475,3.9,0.218517,
6.41797,26.1094,3.9,0.217497,
6.41797,26.475,3.9,0.212129,
5.84766,13.3125,3.9,0.595741,
5.84766,13.6781,3.9,0.577441,
5.5625,13.6781,3.9,0.58815,
6.13281,13.6781,3.9,0.558169,
5.84766,14.0438,3.9,0.555052,
8.41406,8.19375,3.9,0.492675,
8.98438,8.19375,3.9,0.436587,
7.84375,8.19375,3.9,0.555198,
7.27344,8.19375,3.9,0.63185,
6.70312,8.19375,3.9,0.714077,
6.13281,8.19375,3.9,0.807845,
5.5625,8.19375,3.9,0.923993,
4.99219,8.19375,3.9,1.0385,
4.42188,8.19375,3.9,1.16588,
9.55469,8.19375,3.9,0.388859,
10.125,8.19375,3.9,0.345575,
10.6953,8.19375,3.9,0.30635,
11.2656,8.19375,3.9,0.27397,
11.8359,8.19375,3.9,0.2459,
12.4062,8.19375,3.9,0.21947,
12.9766,8.19375,3.9,0.200832,
13.5469,8.19375,3.9,0.180523,
14.1172,8.19375,3.9,0.163877,
14.6875,8.19375,3.9,0.150811,
15.2578,8.19375,3.9,0.136993,
15.8281,8.19375,3.9,0.124856,
16.3984,8.19375,3.9,0.114136,
16.9688,8.19375,3.9,0.104652,
17.5391,8.19375,3.9,0.0968712,
18.1094,8.19375,3.9,0.09068,
18.6797,8.19375,3.9,0.0837907,
19.25,8.19375,3.9,0.0775976,
19.8203,8.19375,3.9,0.0720202,
20.3906,8.19375,3.9,0.0669954,
20.9609,8.19375,3.9,0.0624357,
21.5312,8.19375,3.9,0.0583146,
22.1016,8.19375,3.9,0.0545525,
22.6719,8.19375,3.9,0.0511356,
23.2422,8.19375,3.9,0.0480026,
23.8125,8.19375,3.9,0.0451434,
24.3828,8.19375,3.9,0.0425144,
24.9531,8.19375,3.9,0.040099,
25.5234,8.19375,3.9,0.0378757,
26.0938,8.19375,3.9,0.0358187,
26.6641,8.19375,3.9,0.0339245,
27.2344,8.19375,3.9,0.0321674,
27.8047,8.19375,3.9,0.0305338,
28.375,8.19375,3.9,0.0290229,
28.9453,8.19375,3.9,0.0276149,
8.98438,6.36563,3.9,0.410257,
9.26953,6,3.9,0.371089,
9.26953,6.36563,3.9,0.381149,
8.69922,6.36563,3.9,0.434908,
8.69922,6.73125,3.9,0.445997,
6.70312,6.36563,3.9,0.725145,
6.98828,6,3.9,0.669519,
6.98828,6.36563,3.9,0.674804,
6.41797,6.36563,3.9,0.788422,
6.41797,6.73125,3.9,0.781402,
10.9805,6,3.9,0.255596,
10.9805,6.36563,3.9,0.260241,
10.6953,6.36563,3.9,0.276638,
13.2617,6,3.9,0.162999,
13.2617,6.36563,3.9,0.166259,
12.9766,6.36563,3.9,0.17548,
30.0859,8.19375,3.9,0.0250765,
30.6562,8.19375,3.9,0.0239337,
30.0859,8.925,3.9,0.0262383,
29.5156,8.19375,3.9,0.0263001,
28.9453,8.925,3.9,0.0289227,
28.9453,9.65625,3.9,0.0302363,
31.2266,8.19375,3.9,0.0228627,
31.7969,8.19375,3.9,0.0218578,
32.3672,8.19375,3.9,0.0209197,
32.9375,8.19375,3.9,0.0200375,
8.41406,10.0219,3.9,0.478721,
8.12891,10.3875,3.9,0.504039,
8.12891,10.0219,3.9,0.510086,
8.69922,9.65625,3.9,0.462592,
14.9727,9.65625,3.9,0.154437,
14.9727,10.0219,3.9,0.155359,
14.6875,10.0219,3.9,0.162902,
15.2578,10.0219,3.9,0.149116,
14.9727,10.3875,3.9,0.158577,
15.543,9.65625,3.9,0.141576,
14.9727,13.3125,3.9,0.168811,
14.9727,13.6781,3.9,0.169981,
14.6875,13.6781,3.9,0.177241,
14.9727,14.0438,3.9,0.17062,
15.8281,13.6781,3.9,0.152693,
15.543,14.0438,3.9,0.157619,
16.6836,13.6781,3.9,0.136175,
16.3984,13.6781,3.9,0.14051,
16.6836,13.3125,3.9,0.136089,
16.6836,14.0438,3.9,0.136543,
16.1133,13.6781,3.9,0.146482,
16.1133,13.3125,3.9,0.145352,
16.1133,14.0438,3.9,0.14738,
17.2539,9.65625,3.9,0.111246,
17.2539,10.0219,3.9,0.112224,
16.9688,10.0219,3.9,0.116129,
17.5391,10.0219,3.9,0.108623,
17.2539,10.3875,3.9,0.113821,
17.8242,9.65625,3.9,0.102396,
20.3906,10.0219,3.9,0.0743056,
20.6758,9.65625,3.9,0.0706875,
20.6758,10.0219,3.9,0.0717038,
30.6562,-3.14062,3.9,0.00950183,
30.9414,-3.50625,3.9,0.00904808,
30.9414,-3.14062,3.9,0.00936249,
30.9414,-2.775,3.9,0.00982072,
29.8008,-3.14062,3.9,0.0099671,
30.0859,-3.14062,3.9,0.00980649,
29.8008,-2.775,3.9,0.0104471,
30.3711,-3.14062,3.9,0.00964958,
30.3711,-2.775,3.9,0.0101268,
30.3711,-3.50625,3.9,0.0093348,
28.6602,-3.14062,3.9,0.0106498,
28.9453,-3.14062,3.9,0.0104729,
28.6602,-2.775,3.9,0.0111332,
29.2305,-3.14062,3.9,0.0103002,
29.5156,-3.14062,3.9,0.0101316,
29.2305,-2.775,3.9,0.0107823,
29.2305,-3.50625,3.9,0.00994928,
29.8008,-3.50625,3.9,0.00963485,
26.3789,-2.775,3.9,0.0127153,
26.3789,-2.40937,3.9,0.0134463,
26.0938,-2.40937,3.9,0.0136888,
26.3789,-2.04375,3.9,0.0140295,
27.2344,-2.40937,3.9,0.0127552,
26.9492,-2.04375,3.9,0.0135055,
27.5195,-2.775,3.9,0.0118864,
27.5195,-2.40937,3.9,0.0125363,
27.8047,-2.40937,3.9,0.0123229,
27.5195,-2.04375,3.9,0.0130099,
34.0781,70.35,3.9,0.0222257,
34.0781,71.8125,3.9,0.0217303,
35.2188,71.8125,3.9,0.0211046,
31.7969,72.5437,3.9,0.0226619,
32.3672,71.8125,3.9,0.0227019,
32.3672,72.5437,3.9,0.022437,
31.2266,72.5437,3.9,0.0227943,
30.6562,72.5437,3.9,0.0229258,
32.9375,72.5437,3.9,0.0221164,
30.0859,72.5437,3.9,0.023229,
30.0859,73.275,3.9,0.022944,
29.5156,72.5437,3.9,0.0235623,
28.9453,71.0813,3.9,0.0245157,
28.9453,71.8125,3.9,0.0242049,
28.375,71.0813,3.9,0.0248742,
29.5156,68.1562,3.9,0.0257441,
30.0859,67.425,3.9,0.0259305,
28.9453,68.8875,3.9,0.0254775,
28.375,69.6187,3.9,0.0255284,
34.6484,33.0563,3.9,0.0333827,
35.2188,33.0563,3.9,0.0324738,
34.0781,34.1531,3.9,0.0347544,
34.3633,33.7875,3.9,0.0340553,
34.3633,34.1531,3.9,0.0341728,
30.6562,28.6688,3.9,0.042689,
31.2266,27.9375,3.9,0.0406823,
31.2266,28.6688,3.9,0.0410177,
31.2266,27.2063,3.9,0.0409114,
30.6562,27.2063,3.9,0.0422557,
31.7969,26.8406,3.9,0.0390681,
32.082,26.475,3.9,0.0382927,
32.082,26.8406,3.9,0.0382274,
31.7969,26.1094,3.9,0.0389992,
32.082,25.7438,3.9,0.0383323,
32.082,26.1094,3.9,0.038372,
32.3672,26.1094,3.9,0.0377571,
32.6523,26.475,3.9,0.0370873,
32.6523,26.1094,3.9,0.0369642,
32.9375,26.1094,3.9,0.0361806,
32.6523,25.7438,3.9,0.036703,
29.5156,21.7219,3.9,0.0436202,
29.8008,21.3563,3.9,0.0426926,
29.8008,21.7219,3.9,0.0428329,
28.6602,21.7219,3.9,0.0464444,
28.9453,21.7219,3.9,0.04531,
28.6602,22.0875,3.9,0.0468512,
29.2305,21.7219,3.9,0.0444257,
29.2305,22.0875,3.9,0.0446137,
28.6602,22.4531,3.9,0.0472496,
26.3789,20.625,3.9,0.0555156,
26.3789,20.9906,3.9,0.0560163,
26.0938,20.9906,3.9,0.0575241,
26.6641,20.9906,3.9,0.0545537,
26.3789,21.3563,3.9,0.056315,
26.6641,21.7219,3.9,0.0550997,
26.9492,21.3563,3.9,0.053612,
24.0977,25.0125,3.9,0.0676911,
24.0977,25.3781,3.9,0.0673341,
23.8125,25.3781,3.9,0.0686027,
23.5273,25.3781,3.9,0.0701779,
23.5273,25.0125,3.9,0.0702993,
24.0977,25.7438,3.9,0.0669662,
24.0977,26.1094,3.9,0.0670486,
24.3828,25.3781,3.9,0.0660918,
24.668,25.3781,3.9,0.0648775,
24.3828,27.9375,3.9,0.064991,
24.3828,28.6688,3.9,0.0641975,
23.8125,28.6688,3.9,0.0668069,
24.9531,27.2063,3.9,0.0627269,
25.5234,27.2063,3.9,0.0599122,
25.5234,27.9375,3.9,0.0600708,
24.9531,28.6688,3.9,0.0620447,
24.3828,29.4,3.9,0.0638031,
25.5234,28.6688,3.9,0.0599683,
25.5234,29.4,3.9,0.0592921,
23.2422,28.6688,3.9,0.0702047,
23.2422,29.4,3.9,0.0693767,
22.6719,28.6688,3.9,0.0728357,
25.2383,25.3781,3.9,0.0625302,
24.9531,25.3781,3.9,0.0636913,
25.2383,25.0125,3.9,0.0625247,
24.668,25.7438,3.9,0.0645475,
25.2383,25.7438,3.9,0.0622326,
25.5234,25.3781,3.9,0.061231,
25.8086,25.3781,3.9,0.0597045,
25.8086,25.7438,3.9,0.0599751,
25.8086,26.1094,3.9,0.0597421,
25.5234,26.1094,3.9,0.0608229,
25.8086,26.475,3.9,0.0594598,
24.3828,26.1094,3.9,0.0653873,
24.0977,26.475,3.9,0.0672566,
24.668,26.1094,3.9,0.0642092,
32.6523,16.2375,3.9,0.0298317,
32.6523,15.8719,3.9,0.0294011,
32.9375,15.8719,3.9,0.0287401,
32.3672,15.8719,3.9,0.0300823,
32.6523,15.5063,3.9,0.0291296,
34.0781,15.8719,3.9,0.0267109,
34.3633,15.5063,3.9,0.0259385,
34.3633,15.8719,3.9,0.0262447,
34.3633,16.2375,3.9,0.0263327,
33.2227,15.8719,3.9,0.0281803,
33.5078,15.8719,3.9,0.0276785,
33.2227,16.2375,3.9,0.0285153,
33.2227,15.5063,3.9,0.0280866,
33.5078,2.70938,3.9,0.0131909,
33.2227,3.075,3.9,0.0140048,
33.793,2.70938,3.9,0.012936,
34.0781,2.70938,3.9,0.0126886,
33.793,3.075,3.9,0.0134601,
33.793,2.34375,3.9,0.0125263,
34.0781,3.80625,3.9,0.0139412,
34.6484,3.80625,3.9,0.013432,
33.5078,4.5375,3.9,0.0152264,
33.5078,5.26875,3.9,0.0159904,
34.6484,4.5375,3.9,0.0141031,
34.9336,2.70938,3.9,0.0119863,
35.2188,2.70938,3.9,0.0117649,
34.9336,3.075,3.9,0.01246,
34.9336,2.34375,3.9,0.0116621,
34.6484,2.70938,3.9,0.0122138,
34.3633,2.34375,3.9,0.0120827,
34.3633,2.70938,3.9,0.0124479,
34.3633,3.075,3.9,0.012946,
-34.0742,-1.3125,3.9,0.00924943,
-34.0742,-0.946875,3.9,0.00962753,
-34.0742,-0.58125,3.9,0.0099097,
-32.9336,-1.3125,3.9,0.00986641,
-32.9336,-0.946875,3.9,0.0102926,
-30.3672,-0.946875,3.9,0.0120646,
-30.082,-1.3125,3.9,0.011706,
-30.6523,-0.58125,3.9,0.0122341,
-27.5156,-4.60312,3.9,0.00982191,
-27.2305,-4.96875,3.9,0.00947104,
-27.2305,-4.60312,3.9,0.00998136,
-27.8008,-4.60312,3.9,0.00966585,
-27.8008,-4.2375,3.9,0.0100416,
-27.8008,-4.96875,3.9,0.00922029,
-28.0859,-4.60312,3.9,0.00951328,
-32.6484,4.5375,3.9,0.0163462,
-33.2188,5.26875,3.9,0.016501,
-32.6484,3.80625,3.9,0.0155132,
-33.2188,3.80625,3.9,0.0149042,
-33.7891,5.26875,3.9,0.015843,
-32.3633,5.63438,3.9,0.0180152,
-32.0781,5.63438,3.9,0.0184056,
-32.3633,6,3.9,0.0186345,
-32.6484,6.36563,3.9,0.0189103,
-32.3633,5.26875,3.9,0.017567,
-32.6484,5.63438,3.9,0.0176368,
-31.793,5.63438,3.9,0.0188081,
-31.5078,5.63438,3.9,0.0192437,
-31.793,5.26875,3.9,0.018336,
-31.2227,5.63438,3.9,0.0197211,
-30.9375,5.63438,3.9,0.0202151,
-31.2227,6,3.9,0.020535,
-31.2227,5.26875,3.9,0.0191546,
-30.6523,5.26875,3.9,0.0200275,
-30.6523,5.63438,3.9,0.0207267,
10.6953,45.8531,3.9,0.0737114,
10.4102,46.2188,3.9,0.0735266,
12.1211,42.9281,3.9,0.0791403,
12.4062,42.9281,3.9,0.0788425,
12.1211,43.2938,3.9,0.0779734,
11.8359,41.8313,3.9,0.0832417,
12.4062,41.8313,3.9,0.0825919,
10.9805,45.1219,3.9,0.0748584,
11.2656,45.1219,3.9,0.0746169,
10.9805,45.4875,3.9,0.0738811,
10.9805,45.8531,3.9,0.0729615,
10.9805,44.7563,3.9,0.0759899,
10.6953,45.1219,3.9,0.0756007,
10.9805,44.3906,3.9,0.0771463,
10.4102,45.1219,3.9,0.0763867,
8.69922,42.9281,3.9,0.0862731,
8.98438,42.9281,3.9,0.0857428,
8.69922,43.2938,3.9,0.0850839,
10.6953,41.8313,3.9,0.0863208,
11.2656,41.8313,3.9,0.0849098,
11.8359,41.1,3.9,0.0859287,
11.8359,40.3688,3.9,0.0887431,
12.4062,40.3688,3.9,0.0871921,
11.2656,40.3688,3.9,0.0895497,
12.9766,40.3688,3.9,0.0850748,
10.125,41.8313,3.9,0.0869655,
10.6953,41.1,3.9,0.0891456,
9.55469,41.8313,3.9,0.0889249,
10.6953,40.3688,3.9,0.0916951,
10.125,40.3688,3.9,0.092804,
4.42188,1.24688,3.9,0.742797,
4.70703,0.88125,3.9,0.574648,
4.70703,1.24688,3.9,0.667209,
4.99219,0.515625,3.9,0.447083,
5.27734,0.15,3.9,0.349965,
5.27734,0.515625,3.9,0.409695,
5.27734,0.88125,3.9,0.474367,
3.56641,1.24688,3.9,1.04532,
3.85156,1.24688,3.9,0.929924,
3.56641,1.6125,3.9,1.20794,
4.13672,1.24688,3.9,0.829769,
4.13672,1.6125,3.9,0.964034,
4.99219,1.24688,3.9,0.601363,
4.70703,1.6125,3.9,0.765118,
5.27734,1.24688,3.9,0.543831,
5.27734,1.6125,3.9,0.617072,
-3.27734,0.515625,3.9,0.959554,
-3.5625,0.515625,3.9,0.885103,
-3.27734,0.88125,3.9,1.2769,
-1.28125,0.515625,3.9,9.71497,
-1.56641,0.88125,3.9,4.91109,
-1.56641,0.515625,3.9,5.36895,
-0.996094,0.515625,3.9,15.5692,
-0.996094,0.88125,3.9,12.433,
-1.85156,0.515625,3.9,2.93681,
-0.996094,1.24688,3.9,8.02869,
-1.28125,1.24688,3.9,6.0872,
-2.13672,0.515625,3.9,1.81034,
-2.42188,0.515625,3.9,1.35508,
-2.13672,0.88125,3.9,2.25727,
-2.70703,0.88125,3.9,1.57441,
-0.140625,0.515625,3.9,21.4567,
-0.425781,0.88125,3.9,18.9477,
0.144531,0.515625,3.9,16.4717,
-0.710938,1.24688,3.9,9.90268,
-0.996094,1.6125,3.9,6.17796,
-0.425781,1.24688,3.9,10.7753,
0.144531,0.88125,3.9,13.191,
