X,Y,Z,% of FCC OET 65 Public,
5.83203,13.8723,3.9,0.565918,
5.77305,13.5512,3.9,0.588092,
5.71406,13.5512,3.9,0.590148,
5.83203,13.5512,3.9,0.585857,
5.77305,13.7117,3.9,0.577846,
5.53711,15.7988,3.9,0.496949,
5.59609,15.7988,3.9,0.493798,
5.53711,15.9594,3.9,0.489787,
4.35742,13.5512,3.9,0.676981,
4.29844,13.5512,3.9,0.681596,
4.41641,13.5512,3.9,0.672386,
4.35742,13.7117,3.9,0.666615,
4.47539,13.5512,3.9,0.670259,
4.47539,13.8723,3.9,0.647779,
4.53438,13.8723,3.9,0.643753,
4.47539,14.0328,3.9,0.638074,
4.47539,13.7117,3.9,0.657839,
4.41641,13.8723,3.9,0.652116,
4.53438,13.5512,3.9,0.668124,
4.59336,13.5512,3.9,0.665983,
4.59336,13.7117,3.9,0.653726,
4.59336,13.8723,3.9,0.64177,
4.65234,13.5512,3.9,0.663838,
4.65234,13.8723,3.9,0.639781,
4.77031,13.5512,3.9,0.655942,
4.71133,13.7117,3.9,0.649592,
4.71133,13.5512,3.9,0.660767,
4.71133,13.8723,3.9,0.637788,
4.71133,13.3906,3.9,0.670412,
4.00352,13.8723,3.9,0.684226,
4.0625,13.8723,3.9,0.679456,
4.00352,14.0328,3.9,0.672871,
4.00352,13.7117,3.9,0.694879,
3.94453,13.8723,3.9,0.687612,
4.12148,15.3172,3.9,0.57908,
4.12148,15.4777,3.9,0.57034,
4.0625,15.4777,3.9,0.573602,
4.18047,15.1566,3.9,0.587836,
4.23945,15.1566,3.9,0.5863,
4.23945,15.3172,3.9,0.576124,
4.18047,15.4777,3.9,0.567616,
4.12148,15.6383,3.9,0.561915,
4.23945,15.4777,3.9,0.566188,
4.23945,15.7988,3.9,0.547487,
4.18047,15.7988,3.9,0.550573,
4.23945,15.6383,3.9,0.556487,
4.29844,15.4777,3.9,0.564753,
4.35742,15.4777,3.9,0.56331,
4.47539,15.4777,3.9,0.560054,
4.41641,15.4777,3.9,0.56186,
4.47539,15.3172,3.9,0.568003,
4.35742,15.6383,3.9,0.553711,
4.53438,15.4777,3.9,0.55653,
4.47539,15.6383,3.9,0.550911,
4.59336,15.6383,3.9,0.545398,
4.59336,15.7988,3.9,0.537915,
4.53438,15.7988,3.9,0.540272,
4.65234,15.7988,3.9,0.534588,
4.59336,15.9594,3.9,0.529936,
5.06523,15.3172,3.9,0.534819,
5.06523,15.4777,3.9,0.526291,
5.00625,15.4777,3.9,0.529523,
5.12422,15.4777,3.9,0.524427,
5.06523,15.6383,3.9,0.519178,
5.1832,15.7988,3.9,0.506062,
5.12422,15.7988,3.9,0.509123,
5.1832,15.6383,3.9,0.514333,
3.88555,15.4777,3.9,0.583421,
3.82656,15.4777,3.9,0.585534,
3.88555,15.3172,3.9,0.592372,
3.88555,15.6383,3.9,0.574006,
3.94453,15.4777,3.9,0.580142,
3.70859,15.7988,3.9,0.568196,
3.64961,15.9594,3.9,0.560844,
3.64961,15.7988,3.9,0.569525,
3.64961,15.6383,3.9,0.579563,
3.59062,15.7988,3.9,0.572547,
3.59062,15.4777,3.9,0.591268,
3.53164,15.6383,3.9,0.584611,
3.53164,15.4777,3.9,0.593806,
3.47266,15.4777,3.9,0.59705,
3.53164,15.3172,3.9,0.603334,
3.59062,15.1566,3.9,0.612726,
3.64961,15.1566,3.9,0.611195,
3.64961,15.3172,3.9,0.600391,
3.64961,15.4777,3.9,0.589849,
3.70859,15.4777,3.9,0.588418,
3.35469,15.4777,3.9,0.603547,
3.2957,15.6383,3.9,0.596812,
3.2957,15.4777,3.9,0.606803,
3.05977,15.7988,3.9,0.591759,
3.00078,15.7988,3.9,0.594525,
3.05977,15.6383,3.9,0.602356,
2.9418,15.4777,3.9,0.617273,
2.88281,15.4777,3.9,0.620456,
2.9418,15.6383,3.9,0.607291,
3.00078,15.4777,3.9,0.614635,
2.70586,15.3172,3.9,0.640571,
2.70586,15.4777,3.9,0.630002,
2.64687,15.4777,3.9,0.631739,
2.76484,15.4777,3.9,0.626821,
2.70586,15.6383,3.9,0.61912,
2.9418,13.7117,3.9,0.754525,
2.9418,13.8723,3.9,0.741363,
2.88281,13.8723,3.9,0.744888,
3.00078,13.8723,3.9,0.737059,
2.82383,13.8723,3.9,0.746953,
3.17773,13.7117,3.9,0.73881,
3.17773,13.8723,3.9,0.724564,
3.11875,13.8723,3.9,0.728464,
3.23672,13.8723,3.9,0.722545,
3.17773,14.0328,3.9,0.711826,
3.41367,13.3906,3.9,0.754745,
3.41367,13.5512,3.9,0.741934,
3.35469,13.5512,3.9,0.746562,
3.41367,13.7117,3.9,0.729428,
3.41367,13.8723,3.9,0.716429,
3.35469,13.8723,3.9,0.71848,
3.47266,13.5512,3.9,0.737312,
3.47266,13.8723,3.9,0.712862,
3.41367,14.0328,3.9,0.702883,
3.64961,13.3906,3.9,0.739343,
3.64961,13.5512,3.9,0.725099,
3.59062,13.5512,3.9,0.728097,
3.64961,13.2301,3.9,0.753968,
3.59062,13.2301,3.9,0.756311,
3.64961,13.7117,3.9,0.71152,
3.64961,13.8723,3.9,0.69982,
3.59062,13.8723,3.9,0.70416,
3.70859,13.5512,3.9,0.722933,
3.76758,13.5512,3.9,0.720754,
3.70859,13.8723,3.9,0.695712,
3.64961,14.0328,3.9,0.68839,
3.76758,13.8723,3.9,0.6937,
3.76758,13.7117,3.9,0.707049,
3.82656,13.5512,3.9,0.718562,
3.88555,13.3906,3.9,0.727312,
3.88555,13.5512,3.9,0.715917,
3.94453,13.5512,3.9,0.710824,
3.88555,13.7117,3.9,0.702836,
8.84023,12.1063,3.9,0.417313,
8.84023,12.2668,3.9,0.414061,
8.78125,12.2668,3.9,0.418774,
8.84023,12.4273,3.9,0.413581,
8.84023,12.5879,3.9,0.413273,
8.78125,12.5879,3.9,0.418143,
8.89922,12.2668,3.9,0.410683,
8.54531,14.0328,3.9,0.401625,
8.30937,14.0328,3.9,0.413682,
8.54531,14.675,3.9,0.387512,
8.89922,12.909,3.9,0.406571,
8.84023,13.0695,3.9,0.406699,
8.84023,12.909,3.9,0.409877,
9.01719,12.2668,3.9,0.404005,
8.9582,12.4273,3.9,0.40419,
8.9582,12.2668,3.9,0.407331,
8.9582,12.1063,3.9,0.410447,
8.66328,13.0695,3.9,0.416535,
8.66328,13.3906,3.9,0.409517,
8.54531,13.0695,3.9,0.423118,
8.9582,12.5879,3.9,0.403691,
8.89922,12.5879,3.9,0.408453,
8.84023,12.7484,3.9,0.412844,
8.78125,12.909,3.9,0.413208,
9.07617,12.4273,3.9,0.397695,
9.07617,12.5879,3.9,0.39466,
9.01719,12.5879,3.9,0.398981,
8.9582,12.7484,3.9,0.40339,
8.9582,12.909,3.9,0.40298,
9.13516,12.5879,3.9,0.391512,
9.07617,12.7484,3.9,0.394146,
9.19414,12.5879,3.9,0.38839,
9.19414,12.4273,3.9,0.391304,
9.25313,13.0695,3.9,0.380317,
9.13516,13.3906,3.9,0.384945,
9.01719,12.909,3.9,0.398392,
8.9582,13.0695,3.9,0.400242,
9.07617,12.909,3.9,0.393855,
12.5562,13.7117,3.9,0.234774,
12.6742,13.3906,3.9,0.230818,
12.4383,13.7117,3.9,0.239462,
11.6715,13.8723,3.9,0.262719,
11.7305,13.8723,3.9,0.260863,
11.6715,14.0328,3.9,0.262241,
11.6715,14.1934,3.9,0.262603,
11.7305,14.1934,3.9,0.259985,
11.5535,13.8723,3.9,0.267223,
11.6125,13.8723,3.9,0.264588,
11.6715,13.7117,3.9,0.264133,
11.4945,13.8723,3.9,0.26997,
11.5535,13.7117,3.9,0.267944,
11.4355,13.8723,3.9,0.272745,
11.1406,13.7117,3.9,0.286791,
11.2586,13.3906,3.9,0.280921,
11.0227,13.7117,3.9,0.292278,
11.3176,13.8723,3.9,0.278379,
11.3766,13.8723,3.9,0.275547,
11.3176,14.0328,3.9,0.278658,
11.4355,13.7117,3.9,0.272346,
11.2586,14.1934,3.9,0.279112,
11.3176,13.7117,3.9,0.278031,
11.2586,13.8723,3.9,0.281242,
11.4355,13.5512,3.9,0.273325,
11.4945,13.5512,3.9,0.271351,
10.7867,15.4777,3.9,0.285863,
10.8457,15.4777,3.9,0.283102,
10.7277,15.4777,3.9,0.288428,
10.7277,15.6383,3.9,0.286513,
9.90195,13.8723,3.9,0.335775,
9.96094,13.8723,3.9,0.332183,
9.90195,13.7117,3.9,0.336366,
9.84297,13.8723,3.9,0.339404,
10.0199,13.7117,3.9,0.33143,
10.0199,13.8723,3.9,0.329089,
-12.984,10.0191,3.9,0.245923,
-12.925,10.0191,3.9,0.248007,
-12.984,10.1797,3.9,0.246286,
-12.866,10.0191,3.9,0.250114,
-12.807,10.0191,3.9,0.252919,
-12.866,10.1797,3.9,0.251917,
-12.866,9.85859,3.9,0.250568,
-12.925,10.3402,3.9,0.25086,
-12.984,10.3402,3.9,0.24807,
-13.043,10.3402,3.9,0.245314,
-13.102,10.3402,3.9,0.242591,
-12.748,9.85859,3.9,0.25489,
-12.748,10.0191,3.9,0.255833,
-12.807,9.21641,3.9,0.247897,
-12.6891,9.21641,3.9,0.253782,
-12.925,9.21641,3.9,0.242234,
-12.5711,9.21641,3.9,0.25988,
-12.4531,9.21641,3.9,0.266151,
-12.3352,9.21641,3.9,0.272593,
-12.2172,9.21641,3.9,0.277764,
-12.0992,9.21641,3.9,0.282837,
-12.866,9.69805,3.9,0.250965,
-12.807,9.69805,3.9,0.253134,
-12.5121,10.0191,3.9,0.267877,
-12.4531,10.0191,3.9,0.270989,
-12.5121,10.1797,3.9,0.268398,
-12.3941,9.85859,3.9,0.272213,
-12.5711,9.69805,3.9,0.262054,
-12.5121,9.5375,3.9,0.264816,
-12.5121,9.69805,3.9,0.264347,
-12.6301,9.69805,3.9,0.25979,
-12.6301,9.85859,3.9,0.259821,
-11.9223,1.83125,3.9,0.131504,
-11.9223,1.9918,3.9,0.137884,
-11.9813,1.9918,3.9,0.136107,
-11.9223,1.6707,3.9,0.127137,
-11.8633,1.9918,3.9,0.139692,
-11.9223,2.15234,3.9,0.142395,
-11.8043,1.9918,3.9,0.141475,
-11.7453,1.9918,3.9,0.143174,
-11.8043,2.15234,3.9,0.145827,
-11.6863,1.9918,3.9,0.1449,
-11.6863,2.15234,3.9,0.149379,
-9.56289,0.386328,3.9,0.15393,
-9.50391,0.386328,3.9,0.155891,
-9.56289,0.546874,3.9,0.160731,
-9.44492,0.386328,3.9,0.157888,
-9.44492,0.546874,3.9,0.164946,
-9.44492,0.225781,3.9,0.14837,
-9.38594,-0.576954,3.9,0.1188,
-9.44492,-0.416407,3.9,0.123146,
-9.44492,-0.576954,3.9,0.117498,
-9.32695,-0.737501,3.9,0.112108,
-9.56289,0.225781,3.9,0.144556,
-9.62188,0.386328,3.9,0.152005,
-9.50391,0.0652338,3.9,0.139584,
-9.56289,0.0652338,3.9,0.137904,
-9.56289,-0.737501,3.9,0.10754,
-9.56289,-0.576954,3.9,0.114953,
-9.62188,-0.576954,3.9,0.113709,
-9.50391,-0.576954,3.9,0.116216,
-9.56289,-0.416407,3.9,0.120405,
-9.44492,-0.737501,3.9,0.109791,
9.37109,10.0191,3.9,0.401511,
9.31211,10.1797,3.9,0.40784,
9.31211,10.0191,3.9,0.406257,
9.25313,10.3402,3.9,0.41331,
9.19414,10.5008,3.9,0.414963,
9.43008,10.0191,3.9,0.397788,
9.43008,9.85859,3.9,0.399815,
9.31211,11.6246,3.9,0.398368,
9.25313,11.6246,3.9,0.401836,
9.37109,11.6246,3.9,0.394836,
9.31211,11.7852,3.9,0.395816,
9.54805,9.37695,3.9,0.394156,
9.60703,9.37695,3.9,0.388965,
9.54805,9.5375,3.9,0.39575,
9.66602,9.37695,3.9,0.383852,
9.725,9.37695,3.9,0.37881,
9.66602,9.5375,3.9,0.386104,
9.66602,9.21641,3.9,0.383051,
9.78399,9.37695,3.9,0.374333,
9.54805,8.89531,3.9,0.393367,
9.54805,9.05586,3.9,0.392049,
9.48906,9.05586,3.9,0.395953,
9.54805,9.21641,3.9,0.391762,
9.48906,9.37695,3.9,0.399421,
9.60703,9.05586,3.9,0.388187,
9.37109,9.37695,3.9,0.409156,
9.31211,9.5375,3.9,0.411424,
9.43008,9.37695,3.9,0.404758,
9.43008,9.5375,3.9,0.403494,
9.43008,9.21641,3.9,0.402437,
9.43008,9.05586,3.9,0.399906,
9.43008,8.89531,3.9,0.401339,
9.48906,8.73477,3.9,0.397326,
9.31211,9.85859,3.9,0.407422,
9.25313,10.0191,3.9,0.411615,
9.19414,10.0191,3.9,0.417045,
9.25313,9.69805,3.9,0.41342,
9.19414,9.85859,3.9,0.415359,
9.19414,9.69805,3.9,0.417395,
9.31211,9.69805,3.9,0.40949,
9.37109,9.69805,3.9,0.405604,
9.43008,9.69805,3.9,0.401735,
9.48906,9.69805,3.9,0.397897,
9.54805,9.69805,3.9,0.394104,
9.13516,10.0191,3.9,0.422552,
9.07617,10.1797,3.9,0.427476,
9.07617,10.0191,3.9,0.428138,
11.9074,10.0191,3.9,0.257863,
11.9664,10.0191,3.9,0.254921,
11.9074,9.85859,3.9,0.256398,
12.0254,10.0191,3.9,0.252021,
12.0844,10.0191,3.9,0.249456,
12.0254,10.1797,3.9,0.25389,
12.0254,9.85859,3.9,0.252046,
12.0254,10.3402,3.9,0.255658,
12.0844,10.3402,3.9,0.252804,
12.1434,10.1797,3.9,0.248209,
11.9664,9.69805,3.9,0.254645,
12.0254,9.5375,3.9,0.251464,
12.0254,9.69805,3.9,0.252457,
11.9074,9.69805,3.9,0.256857,
11.9074,9.5375,3.9,0.257248,
11.9664,9.37695,3.9,0.252193,
12.0844,9.69805,3.9,0.250295,
12.0254,9.21641,3.9,0.247007,
12.0844,9.05586,3.9,0.241932,
12.0254,9.37695,3.9,0.249258,
12.0844,9.37695,3.9,0.246364,
12.1434,9.05586,3.9,0.239133,
12.2023,9.05586,3.9,0.236436,
12.2613,9.05586,3.9,0.234381,
12.1434,9.21641,3.9,0.241365,
12.1434,9.37695,3.9,0.243509,
12.1434,10.0191,3.9,0.247356,
12.2023,10.0191,3.9,0.245278,
12.1434,9.85859,3.9,0.247784,
12.2023,9.69805,3.9,0.244996,
12.2613,9.5375,3.9,0.240119,
12.2613,9.69805,3.9,0.242219,
12.1434,9.69805,3.9,0.247814,
12.1434,9.5375,3.9,0.245714,
12.2023,9.37695,3.9,0.240729,
12.2613,9.21641,3.9,0.235875,
12.3203,9.05586,3.9,0.23235,
12.2613,9.37695,3.9,0.238,
12.3203,9.37695,3.9,0.235309,
12.4383,9.05586,3.9,0.228357,
12.4973,8.89531,3.9,0.2259,
12.4973,9.05586,3.9,0.22639,
12.3793,9.05586,3.9,0.230344,
12.3793,9.21641,3.9,0.230528,
12.3793,8.89531,3.9,0.230435,
12.4383,8.73477,3.9,0.226167,
12.3793,9.37695,3.9,0.232654,
12.4973,9.5375,3.9,0.229471,
12.4973,9.37695,3.9,0.227444,
12.4973,9.21641,3.9,0.226273,
12.5562,9.05586,3.9,0.224448,
12.4383,9.37695,3.9,0.230033,
12.3793,9.5375,3.9,0.234679,
12.6152,8.89531,3.9,0.220814,
12.3203,10.0191,3.9,0.241191,
12.3793,9.85859,3.9,0.238772,
12.2613,10.0191,3.9,0.243225,
12.2613,9.85859,3.9,0.24361,
12.3203,9.69805,3.9,0.239477,
12.3793,9.69805,3.9,0.23677,
12.4383,9.69805,3.9,0.234098,
12.4973,9.69805,3.9,0.231463,
12.5562,9.69805,3.9,0.228862,
12.6152,9.69805,3.9,0.226327,
12.6742,9.69805,3.9,0.22384,
12.7332,9.69805,3.9,0.221385,
11.7305,11.6246,3.9,0.270981,
11.7895,11.6246,3.9,0.268029,
11.6715,11.6246,3.9,0.273963,
11.6715,11.7852,3.9,0.273083,
-6.67266,12.1063,3.9,0.661582,
-6.67266,11.7852,3.9,0.684307,
4.94727,11.6246,3.9,0.776219,
4.88828,11.6246,3.9,0.779462,
4.94727,11.4641,3.9,0.788789,
-13.043,1.51016,3.9,0.100303,
-12.925,1.51016,3.9,0.102405,
-12.925,2.15234,3.9,0.116567,
-13.043,2.47344,3.9,0.121289,
-13.043,1.9918,3.9,0.109258,
-13.102,2.15234,3.9,0.112457,
-13.102,1.9918,3.9,0.108104,
-13.102,0.546874,3.9,0.081742,
-13.102,0.707421,3.9,0.0854136,
-13.1609,0.707421,3.9,0.0845917,
-13.043,0.386328,3.9,0.0791752,
-13.2199,0.867968,3.9,0.0864032,
-13.043,0.707421,3.9,0.0862466,
-13.102,0.867968,3.9,0.0881068,
-12.925,0.867968,3.9,0.0907545,
-13.043,1.18906,3.9,0.0945501,
-12.807,0.867968,3.9,0.0925841,
-12.807,1.18906,3.9,0.0984871,
-12.807,1.51016,3.9,0.104573,
-12.807,1.83125,3.9,0.110867,
-12.807,2.15234,3.9,0.119423,
-12.807,2.47344,3.9,0.126786,
-13.1609,1.51016,3.9,0.0982608,
-13.2789,1.51016,3.9,0.0962781,
-13.3969,1.51016,3.9,0.0943538,
-13.5148,1.51016,3.9,0.0924843,
-13.6328,1.51016,3.9,0.0906671,
-12.984,0.225781,3.9,0.0773949,
-12.984,0.386328,3.9,0.0799282,
-12.866,0.225781,3.9,0.078861,
-12.866,0.386328,3.9,0.081464,
-12.925,0.386328,3.9,0.0806905,
-12.984,0.546874,3.9,0.0834017,
-12.984,0.707421,3.9,0.0870924,
-12.807,0.386328,3.9,0.0822491,
-12.866,0.546874,3.9,0.08511,
-12.748,0.386328,3.9,0.083044,
-12.748,0.225781,3.9,0.0803685,
-10.2117,0.386328,3.9,0.13394,
-10.2707,0.546874,3.9,0.13843,
-10.2707,0.386328,3.9,0.132281,
-10.1527,0.386328,3.9,0.13563,
-10.1527,0.225781,3.9,0.127795,
-9.73984,0.386328,3.9,0.148254,
-9.79883,0.546874,3.9,0.152756,
-9.79883,0.386328,3.9,0.14643,
-9.68086,0.386328,3.9,0.150113,
-9.68086,0.225781,3.9,0.14088,
-9.68086,0.546874,3.9,0.15667,
7.66055,18.5281,3.9,0.331463,
7.66055,18.6887,3.9,0.327939,
7.60156,18.6887,3.9,0.32972,
7.71953,18.3676,3.9,0.335209,
7.71953,18.6887,3.9,0.326187,
7.66055,18.8492,3.9,0.324637,
7.71953,17.2437,3.9,0.364395,
7.71953,17.5648,3.9,0.357183,
7.8375,17.5648,3.9,0.352947,
8.89922,-8.76484,3.9,0.0100199,
8.89922,-8.44375,3.9,0.0110917,
8.78125,-8.76484,3.9,0.00994724,
8.66328,-8.44375,3.9,0.0109113,
8.66328,-8.12266,3.9,0.0120077,
8.78125,-8.12266,3.9,0.0120421,
-8.20625,-0.576954,3.9,0.149474,
-8.26524,-0.416407,3.9,0.156001,
-8.26524,-0.576954,3.9,0.14772,
-8.14727,-0.737501,3.9,0.140047,
-8.3832,-0.737501,3.9,0.133727,
-8.3832,-0.576954,3.9,0.144293,
-8.44219,-0.576954,3.9,0.142618,
-8.32422,-0.576954,3.9,0.145994,
-8.3832,-0.416407,3.9,0.152211,
-8.26524,-0.737501,3.9,0.13684,
-8.50117,-0.416407,3.9,0.148545,
-8.50117,-0.576954,3.9,0.140953,
-8.50117,-0.737501,3.9,0.130709,
-8.61914,-0.0953131,3.9,0.160472,
-8.61914,0.0652338,3.9,0.168636,
-8.61914,0.225781,3.9,0.179522,
-8.61914,0.386328,3.9,0.190088,
-8.67813,0.386328,3.9,0.187494,
-8.56016,0.0652338,3.9,0.170864,
-8.73711,0.546874,3.9,0.193825,
-8.20625,0.0652338,3.9,0.185134,
-8.26524,0.225781,3.9,0.195721,
-8.26524,0.0652338,3.9,0.182644,
-8.14727,-0.0953131,3.9,0.178069,
-8.32422,0.386328,3.9,0.203835,
-8.3832,0.546874,3.9,0.210984,
-8.3832,0.386328,3.9,0.200976,
-8.26524,0.386328,3.9,0.20675,
-8.50117,1.18906,3.9,0.248039,
-8.50117,1.02851,3.9,0.235469,
-8.44219,1.02851,3.9,0.239073,
-8.56016,1.34961,3.9,0.25871,
-8.3832,0.867968,3.9,0.231891,
-8.56016,1.02851,3.9,0.231942,
-8.50117,0.867968,3.9,0.225056,
-8.44219,0.0652338,3.9,0.175446,
-8.50117,0.225781,3.9,0.184707,
-8.50117,0.0652338,3.9,0.173135,
-8.50117,-0.0953131,3.9,0.164638,
-8.56016,0.386328,3.9,0.192731,
-8.61914,0.546874,3.9,0.19932,
-8.50117,0.386328,3.9,0.195426,
-8.32422,0.0652338,3.9,0.180201,
-8.26524,-0.0953131,3.9,0.173429,
-8.3832,0.0652338,3.9,0.177801,
-8.3832,-0.0953131,3.9,0.168954,
-8.3832,0.225781,3.9,0.190102,
-8.44219,0.386328,3.9,0.198175,
-8.50117,0.546874,3.9,0.205034,
12.3203,17.5648,3.9,0.222764,
12.4383,17.2437,3.9,0.21917,
12.9102,17.2437,3.9,0.208898,
12.9102,17.5648,3.9,0.206574,
13.0281,17.5648,3.9,0.20417,
12.7332,17.5648,3.9,0.210236,
12.7332,17.7254,3.9,0.209625,
12.6742,17.7254,3.9,0.211428,
12.6152,17.4043,3.9,0.213966,
12.6742,17.4043,3.9,0.212705,
12.6152,17.5648,3.9,0.213351,
13.382,12.1063,3.9,0.209347,
13.5,11.7852,3.9,0.205874,
13.382,11.6246,3.9,0.209457,
13.441,11.4641,3.9,0.206933,
13.441,11.6246,3.9,0.207881,
13.5,11.3035,3.9,0.20351,
13.323,11.6246,3.9,0.211049,
13.323,11.7852,3.9,0.210554,
13.2641,11.6246,3.9,0.212654,
13.2051,11.7852,3.9,0.213747,
13.0281,12.4273,3.9,0.22092,
13.1461,12.4273,3.9,0.217682,
12.9102,12.7484,3.9,0.226313,
13.1461,11.9457,3.9,0.216851,
13.2051,11.9457,3.9,0.214646,
-14.2227,2.31289,3.9,0.0943582,
-14.2816,2.47344,3.9,0.097071,
-14.2816,2.31289,3.9,0.0933297,
-14.2816,2.63398,3.9,0.0998632,
-14.2816,2.15234,3.9,0.090573,
-14.1637,2.31289,3.9,0.0954012,
-14.1637,2.15234,3.9,0.0923666,
-5.02109,-8.44375,3.9,0.00433637,
-5.13906,-8.12266,3.9,0.00489593,
-5.25703,-8.12266,3.9,0.00502066,
-13.9867,-6.19609,3.9,0.0166219,
-13.9867,-5.875,3.9,0.0178113,
-14.1047,-6.19609,3.9,0.0165272,
-14.2227,-5.875,3.9,0.0175876,
-13.7508,-6.35664,3.9,0.0162352,
-13.8098,-6.19609,3.9,0.0167665,
-13.8098,-6.35664,3.9,0.016192,
-13.8688,-6.35664,3.9,0.0161486,
-15.6383,-3.62734,3.9,0.0250693,
-15.5203,-3.62734,3.9,0.0253224,
-15.6383,-3.94844,3.9,0.0235742,
-15.5203,-2.98516,3.9,0.0289268,
-15.6383,-2.66406,3.9,0.0307763,
-15.6383,-3.1457,3.9,0.0274765,
-15.6973,-2.98516,3.9,0.0285212,
-15.6973,-3.1457,3.9,0.0273283,
-15.1664,-2.34297,3.9,0.0343013,
-15.2844,-2.34297,3.9,0.0338842,
-15.1664,-2.02188,3.9,0.0364693,
-15.1074,-2.82461,3.9,0.0312788,
-15.1664,-2.82461,3.9,0.0311244,
-15.1074,-2.98516,3.9,0.0298978,
6.89375,20.7758,3.9,0.301159,
7.01172,20.4547,3.9,0.307767,
5.1832,17.7254,3.9,0.433519,
5.12422,17.7254,3.9,0.435228,
5.1832,17.5648,3.9,0.438961,
6.06797,17.4043,3.9,0.416018,
6.12695,17.2437,3.9,0.419068,
6.12695,17.4043,3.9,0.414215,
6.7168,16.2805,3.9,0.423147,
6.7168,16.441,3.9,0.417843,
6.65781,16.441,3.9,0.420385,
6.77578,16.441,3.9,0.415584,
6.7168,16.6016,3.9,0.413105,
6.83477,16.441,3.9,0.414432,
6.89375,16.441,3.9,0.413279,
6.83477,16.6016,3.9,0.408219,
6.83477,16.2805,3.9,0.420773,
6.95273,16.1199,3.9,0.424789,
7.01172,16.1199,3.9,0.422532,
6.95273,16.2805,3.9,0.418396,
6.95273,16.441,3.9,0.412127,
6.95273,16.6016,3.9,0.405981,
6.89375,16.7621,3.9,0.401191,
-14.2227,-2.98516,3.9,0.0324416,
-14.2227,-2.66406,3.9,0.0353545,
-14.3406,-2.34297,3.9,0.037429,
-11.2145,0.386328,3.9,0.109298,
-11.1555,0.386328,3.9,0.11056,
-11.2145,0.546874,3.9,0.115036,
-11.2145,0.225781,3.9,0.104475,
-11.0965,0.386328,3.9,0.111842,
-11.0375,0.386328,3.9,0.113145,
-11.0965,0.546874,3.9,0.117635,
-11.0965,0.225781,3.9,0.106748,
-10.9785,0.225781,3.9,0.109094,
-10.9785,0.386328,3.9,0.114471,
-10.8605,0.386328,3.9,0.11719,
-10.9195,0.386328,3.9,0.115819,
-10.8605,0.225781,3.9,0.111513,
-10.9785,0.546874,3.9,0.120318,
-9.85781,-0.576954,3.9,0.108918,
-9.9168,-0.416407,3.9,0.112679,
-9.9168,-0.576954,3.9,0.107763,
-9.97578,-0.576954,3.9,0.106628,
-10.0348,-0.416407,3.9,0.110259,
-9.79883,-0.737501,3.9,0.103223,
-9.79883,-0.576954,3.9,0.110089,
-9.73984,-0.898048,3.9,0.0991901,
-9.73984,-0.576954,3.9,0.111277,
-9.79883,-0.416407,3.9,0.115175,
-9.68086,-0.416407,3.9,0.11775,
-9.68086,-0.576954,3.9,0.112484,
-9.68086,-0.737501,3.9,0.105351,
-9.97578,0.386328,3.9,0.140887,
-10.0348,0.546874,3.9,0.14534,
-10.0348,0.386328,3.9,0.139102,
-9.9168,0.386328,3.9,0.142702,
-9.9168,0.225781,3.9,0.133982,
-10.0348,0.225781,3.9,0.130836,
-10.0938,0.386328,3.9,0.137351,
-10.1527,0.546874,3.9,0.141825,
10.9047,12.4273,3.9,0.303664,
11.0227,12.4273,3.9,0.298883,
11.0227,11.9457,3.9,0.298807,
11.0816,11.7852,3.9,0.295834,
11.0816,11.9457,3.9,0.295483,
10.9637,11.6246,3.9,0.30206,
11.0227,11.6246,3.9,0.299617,
10.9637,11.7852,3.9,0.301181,
9.84297,9.37695,3.9,0.370749,
9.78399,9.5375,3.9,0.37615,
9.90195,9.37695,3.9,0.36721,
9.96094,9.37695,3.9,0.363711,
9.90195,9.5375,3.9,0.366467,
9.90195,9.21641,3.9,0.368434,
9.96094,9.05586,3.9,0.362184,
10.0199,8.89531,3.9,0.355925,
10.0199,9.05586,3.9,0.357461,
10.0789,8.73477,3.9,0.353347,
10.1379,8.73477,3.9,0.34989,
10.1379,8.89531,3.9,0.34906,
10.0199,9.21641,3.9,0.359985,
10.0199,9.37695,3.9,0.360248,
10.0789,9.05586,3.9,0.352803,
10.1379,9.05586,3.9,0.348213,
10.1379,9.21641,3.9,0.350781,
10.0789,9.37695,3.9,0.356825,
10.0199,9.5375,3.9,0.359026,
10.1379,9.37695,3.9,0.353161,
10.1379,9.5375,3.9,0.35231,
10.0789,9.69805,3.9,0.35471,
9.96094,10.0191,3.9,0.365881,
10.0199,9.85859,3.9,0.361349,
10.0199,9.69805,3.9,0.359291,
9.96094,9.69805,3.9,0.363938,
9.90195,10.0191,3.9,0.369289,
9.90195,10.1797,3.9,0.367707,
9.90195,10.3402,3.9,0.366002,
9.96094,10.3402,3.9,0.362719,
10.0199,10.3402,3.9,0.359461,
10.0789,10.3402,3.9,0.356222,
10.1379,10.3402,3.9,0.35302,
10.1379,10.5008,3.9,0.351471,
10.1379,10.6613,3.9,0.349814,
10.1969,10.6613,3.9,0.346755,
10.2559,10.6613,3.9,0.34373,
10.3148,10.6613,3.9,0.340735,
10.3738,10.6613,3.9,0.337749,
10.4328,10.6613,3.9,0.334791,
10.4918,10.6613,3.9,0.331867,
10.4918,10.8219,3.9,0.330465,
10.4918,10.9824,3.9,0.328966,
9.90195,9.85859,3.9,0.370649,
