X,Y,Z,% of FCC OET 65 Public,
-2.13906,0.746875,1.12,0.00398504,
-1.94375,0.746875,1.12,0.00381003,
-1.74844,0.746875,1.12,0.00404958,
-1.55313,0.746875,1.12,0.00534145,
-1.35781,0.746875,1.12,0.00889352,
-2.725,0.903125,1.12,0.00429648,
-1.94375,0.434375,1.12,0.00617913,
-1.74844,0.35625,1.12,0.0079726,
-2.13906,0.434375,1.12,0.0059458,
-1.55313,0.278125,1.12,0.0116871,
-1.35781,0.2,1.12,0.0182732,
-1.35781,0.278125,1.12,0.0164972,
-1.74844,0.278125,1.12,0.00894716,
-1.1625,0.278125,1.12,0.0215345,
-0.967188,0.2,1.12,0.0230997,
-2.52969,0.434375,1.12,0.00602472,
-2.33438,0.434375,1.12,0.0059586,
-2.52969,0.5125,1.12,0.00569873,
-2.13906,0.35625,1.12,0.00647344,
-3.50625,-0.346875,1.12,0.00582133,
-3.70156,-0.26875,1.12,0.00591356,
-3.70156,-0.346875,1.12,0.0057327,
-3.70156,-0.190625,1.12,0.00607229,
-3.89688,-0.190625,1.12,0.00590759,
-3.70156,-0.1125,1.12,0.00615738,
-3.31094,-0.503125,1.12,0.00539612,
-3.11563,-0.503125,1.12,0.00536178,
-3.31094,-0.425,1.12,0.00564619,
-3.31094,-0.346875,1.12,0.00587975,
-3.11563,-0.346875,1.12,0.00590822,
-2.92031,-0.503125,1.12,0.00527751,
-2.725,-0.503125,1.12,0.00512854,
-2.92031,-0.425,1.12,0.00559849,
-2.92031,-0.58125,1.12,0.00495028,
-2.92031,-0.346875,1.12,0.00589944,
-2.725,-0.346875,1.12,0.00585645,
-3.31094,-0.58125,1.12,0.00511667,
-3.50625,-0.503125,1.12,0.00537866,
-0.967188,-0.503125,1.12,0.0249051,
-0.771875,-0.503125,1.12,0.030792,
-0.967188,-0.425,1.12,0.02155,
-0.576563,-0.503125,1.12,0.0288866,
-0.38125,-0.503125,1.12,0.0653934,
-0.576563,-0.425,1.12,0.0155167,
-0.576563,-0.58125,1.12,0.0472911,
-0.967188,-0.7375,1.12,0.0383768,
-0.967188,-0.659375,1.12,0.0340344,
-0.967188,-0.58125,1.12,0.0291289,
-1.1625,-0.503125,1.12,0.0162962,
-0.771875,-0.659375,1.12,0.0540834,
-1.35781,-0.425,1.12,0.0112733,
-1.35781,-0.346875,1.12,0.0128912,
-1.1625,-0.346875,1.12,0.0176273,
-0.967188,-0.346875,1.12,0.0198667,
-0.967188,-0.26875,1.12,0.0199442,
-0.967188,-0.190625,1.12,0.0213685,
-0.771875,-0.346875,1.12,0.0143508,
-0.576563,-0.346875,1.12,0.00763161,
-0.576563,-0.26875,1.12,0.00487169,
-0.771875,-0.190625,1.12,0.0085829,
-0.967188,-0.1125,1.12,0.0233374,
-0.576563,-0.190625,1.12,0.00664425,
-0.576563,-0.1125,1.12,0.0121739,
-0.771875,-0.0343752,1.12,0.0100546,
-0.185938,-0.503125,1.12,0.282399,
0.00937462,-0.503125,1.12,0.912837,
-0.185938,-0.58125,1.12,0.198135,
0.204687,-0.503125,1.12,1.98736,
0.4,-0.503125,1.12,2.63157,
0.204687,-0.425,1.12,3.13331,
0.204687,-0.58125,1.12,1.26198,
0.204687,-0.346875,1.12,4.67397,
0.4,-0.346875,1.12,5.74868,
-0.185938,-0.7375,1.12,0.182387,
-0.185938,-0.659375,1.12,0.164995,
-0.38125,-0.659375,1.12,0.0857935,
0.00937462,-0.659375,1.12,0.420179,
-0.576563,-0.659375,1.12,0.0687192,
-0.576563,-0.7375,1.12,0.0905761,
-0.967188,-1.05,1.12,0.045938,
-0.967188,-0.971875,1.12,0.0459938,
-1.1625,-0.971875,1.12,0.0242543,
-0.967188,-0.89375,1.12,0.0446191,
-0.967188,-0.815625,1.12,0.04233,
-1.1625,-0.815625,1.12,0.0216758,
-0.771875,-0.971875,1.12,0.0805766,
-0.771875,-0.815625,1.12,0.0728263,
-0.38125,-0.971875,1.12,0.197166,
-0.576563,-0.89375,1.12,0.123164,
-0.576563,-0.971875,1.12,0.130437,
-0.576563,-0.815625,1.12,0.109485,
-0.38125,-0.815625,1.12,0.14892,
-0.576563,-1.05,1.12,0.131442,
-1.35781,-0.89375,1.12,0.0115064,
-1.35781,-0.971875,1.12,0.0123513,
-1.35781,-1.05,1.12,0.0131829,
-1.55313,-0.815625,1.12,0.00568481,
-1.74844,-0.7375,1.12,0.00375677,
-1.35781,-0.815625,1.12,0.0106632,
-1.35781,-0.7375,1.12,0.0100377,
-1.55313,-0.659375,1.12,0.00553972,
-1.74844,-0.659375,1.12,0.00393958,
-1.94375,-0.659375,1.12,0.00357072,
-1.74844,-0.58125,1.12,0.00440931,
-1.94375,-0.503125,1.12,0.00453773,
2.15781,-3.00313,1.12,0.567212,
2.35312,-3.00313,1.12,0.607738,
2.15781,-2.925,1.12,0.586888,
2.54844,-3.00313,1.12,0.648509,
2.74375,-3.00313,1.12,0.682065,
2.54844,-2.925,1.12,0.673167,
2.54844,-3.08125,1.12,0.626761,
2.93906,-3.00313,1.12,0.711958,
3.13437,-3.00313,1.12,0.735497,
2.93906,-2.925,1.12,0.739349,
2.93906,-3.08125,1.12,0.686963,
3.32969,-3.00313,1.12,0.754498,
3.525,-3.00313,1.12,0.766,
3.32969,-2.925,1.12,0.780315,
3.32969,-3.08125,1.12,0.726027,
2.93906,-3.2375,1.12,0.639786,
2.93906,-3.15938,1.12,0.664767,
2.74375,-3.15938,1.12,0.63744,
3.13437,-3.15938,1.12,0.688712,
2.54844,-3.15938,1.12,0.606557,
6.45469,-3.00313,1.12,0.651763,
6.65,-3.00313,1.12,0.636476,
6.45469,-2.925,1.12,0.664966,
6.45469,-2.84688,1.12,0.676476,
6.65,-2.84688,1.12,0.65407,
6.84531,-2.925,1.12,0.625326,
5.28281,-3.55,1.12,0.628753,
5.28281,-3.47188,1.12,0.643524,
5.0875,-3.47188,1.12,0.651352,
6.84531,-3.08125,1.12,0.609506,
6.84531,-3.00313,1.12,0.618431,
7.04062,-3.00313,1.12,0.598198,
7.23594,-3.00313,1.12,0.580781,
7.43125,-3.00313,1.12,0.564295,
7.62656,-3.00313,1.12,0.550141,
7.04062,-3.15938,1.12,0.584004,
7.23594,-3.2375,1.12,0.559882,
6.84531,-3.15938,1.12,0.597962,
7.43125,-3.31563,1.12,0.537058,
7.62656,-3.39375,1.12,0.51537,
7.23594,-3.31563,1.12,0.549747,
7.82187,-3.47188,1.12,0.494518,
8.01719,-3.55,1.12,0.474787,
8.01719,-3.47188,1.12,0.479183,
7.62656,-3.47188,1.12,0.506539,
8.2125,-3.47188,1.12,0.464721,
9.97031,-4.56563,1.12,0.315904,
10.1656,-4.56563,1.12,0.30978,
9.97031,-4.4875,1.12,0.320302,
10.3609,-4.64375,1.12,0.299745,
10.3609,-4.56563,1.12,0.30254,
13.6812,-5.58125,1.12,0.187893,
13.2906,-5.425,1.12,0.198397,
13.0953,-5.65938,1.12,0.19728,
13.2906,-5.65938,1.12,0.192845,
13.0953,-5.58125,1.12,0.198255,
19.15,9.49687,1.12,0.0865204,
19.3453,9.41875,1.12,0.085537,
19.3453,9.49687,1.12,0.0851802,
0.4,-8.62813,1.12,0.0459844,
0.595312,-8.70625,1.12,0.0478711,
0.595312,-8.62813,1.12,0.0486861,
0.790625,-8.78438,1.12,0.0499294,
0.985937,-8.8625,1.12,0.0527956,
0.985937,-8.78438,1.12,0.0537323,
0.595312,-8.78438,1.12,0.0470752,
1.57187,-9.175,1.12,0.057246,
1.57187,-9.01875,1.12,0.0593726,
0.985937,-9.01875,1.12,0.0509902,
0.985937,-8.94063,1.12,0.0518815,
0.790625,-8.94063,1.12,0.0481533,
1.18125,-8.94063,1.12,0.0546726,
-0.576563,-8.62813,1.12,0.0340643,
-0.38125,-8.62813,1.12,0.0362288,
-0.576563,-8.55,1.12,0.0345365,
-0.771875,-8.47188,1.12,0.0321384,
-0.576563,-8.70625,1.12,0.0336007,
-0.771875,-8.62813,1.12,0.0312988,
0.4,-8.31563,1.12,0.0491556,
0.595312,-8.39375,1.12,0.0512561,
0.790625,-8.47188,1.12,0.0537695,
0.985937,-8.55,1.12,0.0566885,
0.985937,-8.47188,1.12,0.057724,
0.595312,-8.47188,1.12,0.0503771,
1.18125,-8.47188,1.12,0.060977,
0.790625,-8.62813,1.12,0.0517991,
0.595312,-8.55,1.12,0.049521,
0.4,-8.47188,1.12,0.0475331,
1.57187,-8.8625,1.12,0.0616163,
1.57187,-8.70625,1.12,0.0639889,
1.9625,-9.01875,1.12,0.0653609,
1.9625,-8.70625,1.12,0.0706383,
0.985937,-8.70625,1.12,0.054693,
0.985937,-8.62813,1.12,0.0556777,
1.18125,-8.78438,1.12,0.0566674,
1.18125,-8.62813,1.12,0.0587667,
1.57187,-9.4875,1.12,0.0533035,
1.57187,-9.33125,1.12,0.0552251,
1.9625,-9.33125,1.12,0.0606233,
0.985937,-9.33125,1.12,0.047633,
0.985937,-9.25313,1.12,0.0484423,
0.790625,-9.25313,1.12,0.0449848,
0.790625,-9.09688,1.12,0.0465018,
0.985937,-9.175,1.12,0.049271,
0.985937,-9.09688,1.12,0.0501198,
1.18125,-9.25313,1.12,0.0509707,
1.18125,-9.09688,1.12,0.0527755,
-0.38125,-9.09688,1.12,0.0332903,
-0.576563,-9.01875,1.12,0.0318274,
-0.576563,-9.09688,1.12,0.0314037,
-0.576563,-8.94063,1.12,0.0322589,
-0.771875,-8.94063,1.12,0.0297487,
4.89219,9.49687,1.12,0.0982043,
5.0875,9.49687,1.12,0.100516,
4.89219,9.575,1.12,0.0962107,
4.89219,9.41875,1.12,0.100252,
4.69687,9.49687,1.12,0.0954696,
4.89219,9.18437,1.12,0.106632,
5.0875,9.18437,1.12,0.107374,
4.89219,9.2625,1.12,0.104511,
4.89219,9.10625,1.12,0.108445,
4.69687,9.18437,1.12,0.103744,
5.0875,9.02812,1.12,0.111981,
1.9625,10.1219,1.12,0.0484132,
2.15781,10.0437,1.12,0.0525426,
2.15781,10.1219,1.12,0.0516306,
2.15781,9.96562,1.12,0.0534765,
2.35312,9.96562,1.12,0.0557668,
2.15781,9.80937,1.12,0.0554169,
2.35312,9.80937,1.12,0.0578141,
2.15781,9.8875,1.12,0.0544348,
1.9625,9.96562,1.12,0.0502744,
0.4,1.37187,1.12,0.684118,
0.595312,1.29375,1.12,1.01033,
0.595312,1.37187,1.12,0.843545,
0.595312,1.21562,1.12,1.20589,
0.790625,1.21562,1.12,1.37604,
0.790625,1.37187,1.12,0.950979,
0.595312,1.45,1.12,0.705403,
0.985937,1.37187,1.12,1.01361,
1.18125,1.37187,1.12,1.03468,
0.985937,1.45,1.12,0.868351,
0.985937,1.29375,1.12,1.18865,
0.4,1.68437,1.12,0.354531,
0.595312,1.60625,1.12,0.504145,
0.790625,1.52812,1.12,0.689861,
0.985937,1.52812,1.12,0.75746,
0.595312,1.52812,1.12,0.593377,
0.4,1.52812,1.12,0.485832,
1.18125,1.52812,1.12,0.798397,
1.37656,1.45,1.12,0.931027,
1.37656,1.29375,1.12,1.15982,
1.37656,1.37187,1.12,1.03415,
1.57187,1.37187,1.12,1.0601,
2.35312,1.1375,1.12,1.41163,
2.35312,1.29375,1.12,1.33154,
2.74375,1.29375,1.12,1.41562,
-2.52969,-3.62813,1.12,0.0206902,
-2.33438,-3.62813,1.12,0.0233243,
-2.52969,-3.55,1.12,0.0204047,
-2.13906,-3.62813,1.12,0.0263493,
-1.94375,-3.62813,1.12,0.0297464,
-2.13906,-3.55,1.12,0.0260172,
-2.13906,-3.70625,1.12,0.026647,
-1.74844,-3.62813,1.12,0.0331672,
-1.55313,-3.62813,1.12,0.03781,
-1.74844,-3.55,1.12,0.0328133,
-1.74844,-3.70625,1.12,0.0334807,
-1.35781,-3.62813,1.12,0.0431908,
-1.1625,-3.62813,1.12,0.0494551,
-1.35781,-3.55,1.12,0.0428442,
-1.35781,-3.70625,1.12,0.0434722,
-1.74844,-3.8625,1.12,0.0339999,
-1.74844,-3.78438,1.12,0.0337572,
-1.94375,-3.78438,1.12,0.02987,
-1.55313,-3.78438,1.12,0.0383753,
-2.13906,-3.78438,1.12,0.0269241,
-2.52969,-4.175,1.12,0.0221944,
-2.52969,-4.09688,1.12,0.0220352,
-2.52969,-4.01875,1.12,0.0218576,
-2.52969,-3.94063,1.12,0.0216643,
-2.33438,-4.09688,1.12,0.024703,
-2.52969,-3.8625,1.12,0.02145,
-2.52969,-3.78438,1.12,0.0212147,
-2.725,-3.78438,1.12,0.0189022,
-2.33438,-3.94063,1.12,0.0243306,
-2.92031,-3.70625,1.12,0.0163631,
-2.52969,-3.70625,1.12,0.0209624,
-2.725,-3.62813,1.12,0.0184117,
-2.33438,-3.78438,1.12,0.0238726,
-2.13906,-3.8625,1.12,0.0271645,
-1.94375,-4.09688,1.12,0.0305619,
-2.13906,-4.01875,1.12,0.0274775,
-2.13906,-4.09688,1.12,0.0274278,
-2.13906,-3.94063,1.12,0.0273354,
-1.94375,-3.94063,1.12,0.0302234,
-2.13906,-4.175,1.12,0.0273475,
-3.11563,-3.62813,1.12,0.0143729,
-3.31094,-3.55,1.12,0.0124082,
-3.31094,-3.62813,1.12,0.0126538,
-2.92031,-3.62813,1.12,0.0160804,
-2.92031,-3.55,1.12,0.0158252,
-3.31094,-3.47188,1.12,0.0120826,
-3.50625,-3.62813,1.12,0.0111574,
-3.31094,-3.39375,1.12,0.0117807,
-3.31094,-3.31563,1.12,0.0115112,
-3.11563,-3.47188,1.12,0.0137165,
-2.92031,-3.47188,1.12,0.0155705,
-3.11563,-3.31563,1.12,0.0130886,
-2.92031,-3.31563,1.12,0.0149398,
-2.725,-3.31563,1.12,0.0168678,
-2.92031,-3.2375,1.12,0.0144992,
-2.92031,-3.39375,1.12,0.0153055,
-2.725,-3.47188,1.12,0.0175573,
-2.52969,-3.47188,1.12,0.0200962,
-2.92031,-3.15938,1.12,0.0141398,
-2.725,-3.15938,1.12,0.0162057,
-2.52969,-3.39375,1.12,0.0197669,
-2.52969,-3.31563,1.12,0.0193133,
-2.33438,-3.47188,1.12,0.0226718,
-2.13906,-3.47188,1.12,0.0256607,
-2.52969,-3.2375,1.12,0.0187452,
-2.52969,-3.15938,1.12,0.0182895,
-2.33438,-3.31563,1.12,0.0219287,
-2.52969,-3.08125,1.12,0.0178558,
-2.52969,-3.00313,1.12,0.0174412,
-2.33438,-3.15938,1.12,0.0210941,
-1.94375,-3.47188,1.12,0.0291196,
-2.13906,-3.39375,1.12,0.0252721,
-1.74844,-3.47188,1.12,0.03242,
-2.13906,-3.31563,1.12,0.0248538,
-1.74844,-3.39375,1.12,0.0321288,
-1.74844,-3.31563,1.12,0.0319572,
-1.94375,-3.31563,1.12,0.028245,
-1.55313,-3.47188,1.12,0.0370472,
-1.35781,-3.47188,1.12,0.0424442,
-1.35781,-3.39375,1.12,0.0419754,
-2.13906,-3.2375,1.12,0.024402,
-2.13906,-3.15938,1.12,0.0239151,
-1.55313,-3.31563,1.12,0.0360569,
-1.74844,-3.2375,1.12,0.031587,
-1.35781,-3.31563,1.12,0.0414428,
-1.35781,-3.2375,1.12,0.0408423,
-1.94375,-3.15938,1.12,0.0272207,
-2.13906,-3.08125,1.12,0.0234036,
-1.74844,-3.15938,1.12,0.0310829,
-2.33438,-3.00313,1.12,0.0198894,
-2.52969,-2.925,1.12,0.0170106,
-2.13906,-3.00313,1.12,0.0228664,
-1.35781,-3.15938,1.12,0.0401729,
-1.55313,-3.15938,1.12,0.0348593,
-1.35781,-3.08125,1.12,0.039433,
-1.74844,-3.08125,1.12,0.0304572,
-1.55313,-3.00313,1.12,0.0336471,
-1.74844,-2.925,1.12,0.0290474,
-1.74844,-3.00313,1.12,0.0297734,
-1.35781,-3.00313,1.12,0.0386157,
-1.35781,-2.925,1.12,0.0377185,
-1.94375,-3.00313,1.12,0.0260441,
-2.13906,-2.925,1.12,0.0222986,
-0.967188,-3.62813,1.12,0.0567526,
-0.771875,-3.62813,1.12,0.0652507,
-0.967188,-3.70625,1.12,0.0569249,
-0.576563,-3.62813,1.12,0.0751828,
-0.38125,-3.62813,1.12,0.0866432,
-0.576563,-3.70625,1.12,0.0750662,
-0.967188,-3.8625,1.12,0.0570384,
-0.967188,-3.78438,1.12,0.0570177,
-1.1625,-3.78438,1.12,0.0498709,
-0.771875,-3.78438,1.12,0.0652779,
-1.35781,-3.78438,1.12,0.0437036,
-1.35781,-3.8625,1.12,0.043881,
-0.185938,-3.62813,1.12,0.102133,
0.00937462,-3.62813,1.12,0.117756,
-0.185938,-3.55,1.12,0.102736,
-0.185938,-3.70625,1.12,0.101422,
-0.185938,-3.47188,1.12,0.103228,
0.204687,-3.62813,1.12,0.135499,
0.4,-3.62813,1.12,0.159116,
0.204687,-3.55,1.12,0.13716,
0.204687,-3.70625,1.12,0.133748,
-0.185938,-3.8625,1.12,0.0997163,
-0.185938,-3.78438,1.12,0.100612,
-0.38125,-3.78438,1.12,0.0858414,
0.00937462,-3.78438,1.12,0.115331,
-0.576563,-3.78438,1.12,0.0748586,
-0.576563,-3.8625,1.12,0.0745658,
-0.185938,-3.39375,1.12,0.103589,
-0.185938,-3.31563,1.12,0.103811,
0.00937462,-3.47188,1.12,0.119767,
0.204687,-3.47188,1.12,0.138716,
0.00937462,-3.31563,1.12,0.121266,
0.204687,-3.31563,1.12,0.141465,
0.4,-3.31563,1.12,0.168515,
0.204687,-3.39375,1.12,0.140154,
0.4,-3.47188,1.12,0.16401,
0.595312,-3.39375,1.12,0.192354,
0.790625,-3.47188,1.12,0.217115,
0.985937,-3.55,1.12,0.241999,
0.985937,-3.47188,1.12,0.247974,
0.595312,-3.47188,1.12,0.189046,
0.595312,-3.55,1.12,0.185672,
1.18125,-3.47188,1.12,0.281624,
1.37656,-3.55,1.12,0.308393,
-0.967188,-4.175,1.12,0.0565511,
-0.967188,-4.09688,1.12,0.0567562,
-1.1625,-4.09688,1.12,0.0500156,
-0.967188,-4.01875,1.12,0.0569088,
-0.967188,-3.94063,1.12,0.0570032,
-1.1625,-3.94063,1.12,0.0500525,
-0.771875,-4.09688,1.12,0.0644533,
-0.771875,-3.94063,1.12,0.0649874,
-1.35781,-3.94063,1.12,0.0440039,
-0.38125,-4.09688,1.12,0.0832586,
-0.576563,-4.01875,1.12,0.0737577,
-0.576563,-4.09688,1.12,0.0732569,
-0.576563,-3.94063,1.12,0.0741969,
-0.38125,-3.94063,1.12,0.08469,
-0.576563,-4.175,1.12,0.0727107,
-1.74844,-3.94063,1.12,0.034201,
-1.55313,-3.94063,1.12,0.038761,
-1.74844,-4.01875,1.12,0.0343668,
-1.35781,-4.01875,1.12,0.0440896,
-1.35781,-4.09688,1.12,0.0441273,
-1.74844,-4.175,1.12,0.0345941,
-1.74844,-4.09688,1.12,0.0344937,
-1.55313,-4.09688,1.12,0.0389834,
-1.35781,-4.175,1.12,0.0441196,
-2.52969,-4.8,1.12,0.0227573,
-2.52969,-4.72188,1.12,0.0228196,
-2.725,-4.72188,1.12,0.0206001,
-2.52969,-4.64375,1.12,0.022794,
-2.52969,-4.56563,1.12,0.0227535,
-2.725,-4.56563,1.12,0.0204515,
-2.33438,-4.72188,1.12,0.0248869,
-2.52969,-4.4875,1.12,0.0226747,
-2.52969,-4.40938,1.12,0.0225765,
-2.725,-4.40938,1.12,0.0202539,
-2.33438,-4.56563,1.12,0.0248383,
-2.52969,-4.33125,1.12,0.0224657,
-2.52969,-4.25313,1.12,0.0223381,
-2.725,-4.25313,1.12,0.0200043,
-2.33438,-4.40938,1.12,0.0250752,
-2.33438,-4.25313,1.12,0.0249736,
-1.94375,-4.72188,1.12,0.0309386,
-2.13906,-4.64375,1.12,0.0277208,
-2.13906,-4.72188,1.12,0.0277346,
-2.13906,-4.56563,1.12,0.0276907,
-2.13906,-4.8,1.12,0.0277283,
-1.94375,-4.40938,1.12,0.0309337,
-2.13906,-4.33125,1.12,0.0275059,
-2.13906,-4.40938,1.12,0.0275849,
-2.13906,-4.25313,1.12,0.0274058,
-1.94375,-4.25313,1.12,0.0307974,
-2.13906,-4.4875,1.12,0.0276492,
-1.94375,-4.56563,1.12,0.0309731,
-1.1625,-4.72188,1.12,0.0483273,
-1.35781,-4.64375,1.12,0.0434013,
-1.35781,-4.72188,1.12,0.0431822,
-1.55313,-4.56563,1.12,0.0388604,
-1.74844,-4.4875,1.12,0.0347083,
-1.74844,-4.56563,1.12,0.0346723,
-1.35781,-4.56563,1.12,0.0435936,
-1.74844,-4.40938,1.12,0.0347187,
-1.74844,-4.64375,1.12,0.0346211,
-1.35781,-4.40938,1.12,0.0438958,
-1.55313,-4.40938,1.12,0.0390179,
-1.35781,-4.4875,1.12,0.0437577,
-1.74844,-4.33125,1.12,0.0347003,
-1.74844,-4.25313,1.12,0.0346632,
-1.55313,-4.25313,1.12,0.0390609,
-1.1625,-4.56563,1.12,0.0489339,
-1.1625,-4.40938,1.12,0.0494322,
-1.35781,-4.33125,1.12,0.0440078,
-1.35781,-4.25313,1.12,0.0440832,
-1.1625,-4.25313,1.12,0.0498024,
-1.74844,-4.8,1.12,0.034448,
-1.74844,-4.72188,1.12,0.0345459,
-1.55313,-4.72188,1.12,0.0386096,
-1.35781,-4.8,1.12,0.0429489,
-2.92031,-4.64375,1.12,0.0185019,
-2.92031,-4.72188,1.12,0.0185809,
-3.11563,-4.56563,1.12,0.0166005,
-3.31094,-4.4875,1.12,0.0148945,
-3.31094,-4.56563,1.12,0.0149986,
-2.92031,-4.56563,1.12,0.0184141,
-2.92031,-4.4875,1.12,0.0183128,
-3.31094,-4.8,1.12,0.0152636,
-3.31094,-4.72188,1.12,0.0151808,
-3.31094,-4.64375,1.12,0.0150951,
-3.50625,-4.56563,1.12,0.0134479,
-3.11563,-4.72188,1.12,0.0167836,
-2.92031,-4.8,1.12,0.0186497,
-3.70156,-4.4875,1.12,0.0119375,
-3.70156,-4.40938,1.12,0.0118317,
-3.89688,-4.25313,1.12,0.0103131,
-4.09219,-4.175,1.12,0.00906386,
-2.92031,-4.40938,1.12,0.0182007,
-3.11563,-4.40938,1.12,0.0163843,
-2.92031,-4.33125,1.12,0.0180735,
-3.31094,-4.33125,1.12,0.0145589,
-3.31094,-4.40938,1.12,0.0147793,
-3.50625,-4.40938,1.12,0.0130941,
-3.70156,-4.33125,1.12,0.0117221,
-3.70156,-4.25313,1.12,0.0115971,
-3.11563,-4.25313,1.12,0.0161309,
-3.31094,-4.175,1.12,0.0141141,
-3.31094,-4.25313,1.12,0.0143014,
-2.92031,-4.25313,1.12,0.0179415,
-2.92031,-4.175,1.12,0.0177934,
-3.11563,-4.09688,1.12,0.0157657,
-3.50625,-4.25313,1.12,0.0128275,
-3.70156,-4.175,1.12,0.0113719,
-3.31094,-4.09688,1.12,0.013933,
-3.50625,-4.09688,1.12,0.0125627,
-3.31094,-4.01875,1.12,0.0137796,
-3.50625,-3.94063,1.12,0.0121324,
-3.70156,-4.09688,1.12,0.0111518,
-3.89688,-4.09688,1.12,0.00996205,
-3.70156,-4.01875,1.12,0.0109905,
-4.09219,-4.09688,1.12,0.00892794,
-4.2875,-4.09688,1.12,0.00793237,
-4.09219,-4.01875,1.12,0.00873909,
-3.70156,-3.8625,1.12,0.0105541,
-3.70156,-3.94063,1.12,0.0107961,
-3.89688,-3.94063,1.12,0.00960553,
-3.70156,-3.78438,1.12,0.0103475,
-3.89688,-3.78438,1.12,0.00919545,
-3.70156,-3.70625,1.12,0.0101576,
-3.70156,-3.62813,1.12,0.00990863,
-3.70156,-3.55,1.12,0.00963954,
-3.89688,-3.47188,1.12,0.00821123,
-4.09219,-3.39375,1.12,0.00710506,
-4.2875,-3.31563,1.12,0.00596386,
-4.09219,-3.78438,1.12,0.0080895,
-4.2875,-3.78438,1.12,0.00720195,
-4.09219,-3.8625,1.12,0.00831527,
-4.09219,-3.70625,1.12,0.00786283,
-4.2875,-3.62813,1.12,0.00687452,
-4.09219,-3.94063,1.12,0.00853796,
-4.2875,-3.94063,1.12,0.00753708,
0.595312,-3.70625,1.12,0.178792,
0.595312,-3.62813,1.12,0.182251,
0.790625,-3.62813,1.12,0.20797,
0.790625,-3.78438,1.12,0.198892,
0.985937,-3.8625,1.12,0.218983,
0.985937,-3.78438,1.12,0.224583,
0.595312,-3.78438,1.12,0.175323,
0.985937,-3.62813,1.12,0.236085,
1.18125,-3.62813,1.12,0.266568,
0.985937,-3.70625,1.12,0.230271,
1.18125,-3.78438,1.12,0.252284,
1.18125,-3.94063,1.12,0.238705,
1.37656,-4.01875,1.12,0.257761,
1.37656,-3.94063,1.12,0.265545,
0.985937,-3.94063,1.12,0.213474,
1.57187,-4.09688,1.12,0.275887,
1.76719,-4.175,1.12,0.292863,
1.76719,-4.09688,1.12,0.302599,
1.37656,-4.09688,1.12,0.250269,
0.595312,-3.94063,1.12,0.168405,
0.790625,-3.94063,1.12,0.189977,
0.595312,-3.8625,1.12,0.171864,
0.985937,-4.01875,1.12,0.208117,
0.4,-3.78438,1.12,0.153946,
0.204687,-3.78438,1.12,0.131919,
0.204687,-3.8625,1.12,0.130025,
1.37656,-3.62813,1.12,0.299268,
1.57187,-3.62813,1.12,0.333853,
1.37656,-3.70625,1.12,0.290435,
1.76719,-3.62813,1.12,0.363322,
1.9625,-3.62813,1.12,0.398104,
1.76719,-3.70625,1.12,0.354266,
1.37656,-3.8625,1.12,0.273577,
1.37656,-3.78438,1.12,0.281838,
1.57187,-3.94063,1.12,0.293807,
1.57187,-3.78438,1.12,0.313093,
1.76719,-3.94063,1.12,0.32323,
1.9625,-3.94063,1.12,0.346395,
1.76719,-3.8625,1.12,0.334215,
1.76719,-4.01875,1.12,0.312704,
1.9625,-4.09688,1.12,0.326351,
2.15781,-4.09688,1.12,0.350124,
1.76719,-3.78438,1.12,0.345403,
1.9625,-3.78438,1.12,0.37082,
2.15781,-4.01875,1.12,0.362681,
2.15781,-3.94063,1.12,0.375779,
2.35312,-4.09688,1.12,0.377411,
2.54844,-4.09688,1.12,0.396129,
2.15781,-3.8625,1.12,0.389485,
2.15781,-3.78438,1.12,0.4039,
2.35312,-3.94063,1.12,0.399812,
2.15781,-3.70625,1.12,0.417417,
2.15781,-3.62813,1.12,0.429131,
2.35312,-3.78438,1.12,0.427973,
2.74375,-4.09688,1.12,0.416195,
2.54844,-4.01875,1.12,0.410926,
2.93906,-4.09688,1.12,0.438227,
2.54844,-3.94063,1.12,0.426582,
2.93906,-4.01875,1.12,0.45371,
2.93906,-3.94063,1.12,0.466995,
2.74375,-3.94063,1.12,0.445635,
3.13437,-4.09688,1.12,0.453509,
3.32969,-4.09688,1.12,0.474324,
2.54844,-3.8625,1.12,0.43971,
2.54844,-3.78438,1.12,0.452431,
1.9625,-4.25313,1.12,0.308507,
2.15781,-4.33125,1.12,0.316064,
1.76719,-4.25313,1.12,0.283565,
2.35312,-4.40938,1.12,0.327812,
2.54844,-4.4875,1.12,0.338419,
2.15781,-4.40938,1.12,0.305857,
1.76719,-4.33125,1.12,0.274598,
1.57187,-4.25313,1.12,0.259311,
2.74375,-4.56563,1.12,0.341114,
2.93906,-4.64375,1.12,0.34753,
2.93906,-4.56563,1.12,0.359987,
2.54844,-4.56563,1.12,0.326868,
3.13437,-4.56563,1.12,0.371722,
3.13437,-4.72188,1.12,0.349791,
3.32969,-4.8,1.12,0.350716,
3.32969,-4.72188,1.12,0.362837,
2.93906,-4.72188,1.12,0.335709,
2.15781,-4.56563,1.12,0.289979,
2.35312,-4.56563,1.12,0.306113,
2.15781,-4.4875,1.12,0.297609,
2.54844,-4.64375,1.12,0.315876,
1.9625,-4.40938,1.12,0.288688,
1.76719,-4.40938,1.12,0.265985,
3.32969,-4.56563,1.12,0.388725,
3.525,-4.56563,1.12,0.398635,
3.32969,-4.64375,1.12,0.375878,
